Frame,Time,Top_X,Top_Y,Top_Z,Pendulum_X,Pendulum_Y,Pendulum_Z
12088,100.733333,-0.002883,1.021313,0.024816,-0.19847,0.405887,0.024464
12089,100.741667,-0.002926,1.021342,0.024768,-0.194646,0.400223,0.024048
12090,100.75,-0.002889,1.021308,0.024716,-0.190894,0.403711,0.024899
12091,100.758333,-0.002839,1.021293,0.024777,-0.186689,0.397991,0.024319
12092,100.766667,-0.002917,1.021335,0.024763,-0.182488,0.396783,0.024441
12093,100.775,-0.002916,1.021332,0.024761,-0.178013,0.395518,0.024816
12094,100.783333,-0.002913,1.02133,0.024757,-0.173412,0.399162,0.025724
12095,100.791667,-0.002865,1.021311,0.024821,-0.169858,0.399653,0.025622
12096,100.8,-0.002907,1.02133,0.02476,-0.163172,0.394919,0.023075
12097,100.808333,-0.002874,1.021294,0.024719,-0.158773,0.395449,0.02615
12098,100.816667,-0.002862,1.021299,0.024716,-0.1533,0.389581,0.025486
12099,100.825,-0.002822,1.021277,0.024777,-0.148001,0.388868,0.024959
12100,100.833333,-0.002852,1.021293,0.024821,-0.142445,0.391904,0.026927
12101,100.841667,-0.002813,1.021262,0.024776,-0.137357,0.391871,0.027029
12102,100.85,-0.002849,1.02129,0.024716,-0.130728,0.389712,0.02743
12103,100.858333,-0.002844,1.021293,0.024714,-0.125236,0.38954,0.02744
12104,100.866667,-0.002763,1.021313,0.024786,-0.118661,0.387597,0.027894
12105,100.875,-0.002794,1.021258,0.024777,-0.112422,0.386387,0.028109
12106,100.883333,-0.002786,1.021255,0.024773,-0.106148,0.385482,0.028237
12107,100.891667,-0.002703,1.021284,0.024844,-0.099627,0.384486,0.02854
12108,100.9,-0.002705,1.021281,0.024849,-0.092969,0.383606,0.028815
12109,100.908333,-0.0027,1.021287,0.024842,-0.086238,0.378297,0.027683
12110,100.916667,-0.002768,1.021257,0.024779,-0.07976,0.382246,0.029137
12111,100.925,-0.002802,1.021284,0.024711,-0.072706,0.377295,0.027417
12112,100.933333,-0.002678,1.02128,0.024837,-0.065709,0.376258,0.028392
12113,100.941667,-0.002679,1.021282,0.024843,-0.059102,0.380422,0.029952
12114,100.95,-0.002662,1.02128,0.024833,-0.051756,0.375243,0.028708
12115,100.958333,-0.002668,1.021274,0.024829,-0.044773,0.374945,0.029026
12116,100.966667,-0.002655,1.021284,0.024844,-0.038141,0.379103,0.030593
12117,100.975,-0.002643,1.021277,0.024837,-0.030693,0.374547,0.029616
12118,100.983333,-0.00263,1.021278,0.024839,-0.023472,0.37427,0.029479
12119,100.991667,-0.002626,1.021277,0.024835,-0.016883,0.378847,0.031346
12120,101,-0.00262,1.021277,0.024833,-0.009779,0.378891,0.031574
12121,101.008333,-0.002615,1.021277,0.024824,-0.002228,0.374452,0.030116
12122,101.016667,-0.002606,1.021279,0.02483,0.004435,0.379034,0.032076
12123,101.025,-0.002603,1.021281,0.024824,0.011506,0.37944,0.032326
12124,101.033333,-0.002592,1.021277,0.02482,0.016925,0.381382,0.032459
12125,101.041667,-0.002582,1.021288,0.024823,0.026114,0.375374,0.031033
12126,101.05,-0.002571,1.021286,0.024815,0.032475,0.380209,0.033005
12127,101.058333,-0.002573,1.021287,0.024814,0.03933,0.381072,0.033281
12128,101.066667,-0.002558,1.02129,0.024815,0.046038,0.38132,0.033325
12129,101.075,-0.002555,1.021291,0.024812,0.052818,0.382152,0.033617
12130,101.083333,-0.002551,1.021289,0.024817,0.059463,0.382723,0.033764
12131,101.091667,-0.0025,1.021257,0.024833,0.066104,0.383718,0.034125
12132,101.1,-0.002533,1.021301,0.02481,0.073565,0.382973,0.033598
12133,101.108333,-0.00253,1.021298,0.024805,0.078891,0.385265,0.034463
12134,101.116667,-0.002516,1.021297,0.024801,0.085099,0.38607,0.034539
12135,101.125,-0.002443,1.021318,0.024877,0.092312,0.385832,0.034265
12136,101.133333,-0.002439,1.021324,0.02487,0.097183,0.388147,0.034943
12137,101.141667,-0.00243,1.021318,0.024865,0.101179,0.391239,0.035161
12138,101.15,-0.002491,1.021303,0.024797,0.108794,0.390047,0.035242
12139,101.158333,-0.002485,1.021303,0.024796,0.114505,0.391231,0.035432
12140,101.166667,-0.002437,1.021274,0.024815,0.120976,0.391014,0.034893
12141,101.175,-0.002409,1.021332,0.024862,0.126184,0.392153,0.035004
12142,101.183333,-0.002477,1.021315,0.024792,0.13048,0.39465,0.035953
12143,101.191667,-0.002467,1.02132,0.024784,0.135343,0.395598,0.035902
12144,101.2,-0.002394,1.021337,0.024856,0.140069,0.396554,0.03598
12145,101.208333,-0.002466,1.021318,0.024791,0.144735,0.398043,0.036188
12146,101.216667,-0.002384,1.021336,0.024854,0.150067,0.397769,0.035581
12147,101.225,-0.002379,1.021344,0.02485,0.154471,0.398876,0.035732
12148,101.233333,-0.002414,1.021369,0.0248,0.157357,0.401381,0.036451
12149,101.241667,-0.002377,1.021348,0.024853,0.161302,0.402414,0.036531
12150,101.25,-0.00248,1.021361,0.024728,0.16598,0.402047,0.03614
12151,101.258333,-0.002442,1.021335,0.024781,0.169606,0.40317,0.036113
12152,101.266667,-0.00248,1.021365,0.024719,0.173258,0.403213,0.035265
12153,101.275,-0.002365,1.021353,0.024855,0.176332,0.403897,0.035268
12154,101.283333,-0.002365,1.021353,0.02484,0.178693,0.405246,0.035979
12155,101.291667,-0.002367,1.021361,0.024848,0.181265,0.406168,0.036157
12156,101.3,-0.002361,1.021352,0.024842,0.183794,0.406977,0.036194
12157,101.308333,-0.002362,1.021369,0.024845,0.186066,0.40771,0.036228
12158,101.316667,-0.002358,1.021363,0.024846,0.188027,0.408341,0.036312
12159,101.325,-0.002358,1.021362,0.024844,0.189839,0.408268,0.036501
12160,101.333333,-0.002352,1.021369,0.024845,0.191346,0.409018,0.036632
12161,101.341667,-0.002352,1.021369,0.024847,0.192709,0.409505,0.036651
12162,101.35,-0.002347,1.021371,0.024849,0.194054,0.409753,0.036606
12163,101.358333,-0.002419,1.021355,0.024775,0.194982,0.410822,0.036508
12164,101.366667,-0.002424,1.021356,0.024774,0.195937,0.411071,0.036508
12165,101.375,-0.002389,1.021395,0.024795,0.196409,0.411163,0.03644
12166,101.383333,-0.002343,1.021371,0.024846,0.196586,0.410784,0.036535
12167,101.391667,-0.00234,1.021379,0.024852,0.196744,0.41078,0.036504
12168,101.4,-0.002334,1.021368,0.024844,0.196615,0.410793,0.03649
12169,101.408333,-0.002415,1.021357,0.024779,0.19649,0.411156,0.036309
12170,101.416667,-0.002338,1.021366,0.024846,0.195963,0.411069,0.036268
12171,101.425,-0.002448,1.02139,0.024718,0.195153,0.410756,0.036134
12172,101.433333,-0.002454,1.021382,0.02471,0.194093,0.409891,0.036234
12173,101.441667,-0.002412,1.021351,0.024773,0.193077,0.410095,0.03605
12174,101.45,-0.00238,1.021395,0.024793,0.191703,0.409609,0.035967
12175,101.458333,-0.002342,1.021362,0.024849,0.189905,0.408487,0.036042
12176,101.466667,-0.002458,1.021375,0.024717,0.188146,0.40781,0.035943
12177,101.475,-0.002349,1.021367,0.024847,0.186123,0.407904,0.03566
12178,101.483333,-0.002416,1.021343,0.024776,0.184162,0.407095,0.035507
12179,101.491667,-0.002349,1.021357,0.024847,0.181601,0.406177,0.035207
12180,101.5,-0.002423,1.021335,0.024773,0.178889,0.404716,0.035075
12181,101.508333,-0.002355,1.021348,0.024846,0.176334,0.404428,0.035025
12182,101.516667,-0.002359,1.021352,0.024844,0.173265,0.403781,0.034824
12183,101.525,-0.002428,1.021338,0.024778,0.170214,0.402913,0.034521
12184,101.533333,-0.002355,1.021354,0.024848,0.166918,0.402227,0.034208
12185,101.541667,-0.002361,1.021348,0.024851,0.16175,0.40247,0.035354
12186,101.55,-0.002434,1.021335,0.024782,0.15896,0.400333,0.034739
12187,101.558333,-0.002372,1.021349,0.024852,0.154922,0.399407,0.034469
12188,101.566667,-0.002441,1.021325,0.024782,0.150768,0.397948,0.034135
12189,101.575,-0.002445,1.021325,0.024779,0.146295,0.39693,0.033931
12190,101.583333,-0.002383,1.021338,0.024856,0.141576,0.39582,0.033933
12191,101.591667,-0.002464,1.021321,0.024785,0.136912,0.394592,0.033552
12192,101.6,-0.002462,1.021315,0.024789,0.131058,0.394642,0.034141
12193,101.608333,-0.002397,1.021331,0.024855,0.126997,0.392337,0.033541
12194,101.616667,-0.002401,1.021332,0.024859,0.121683,0.39123,0.033207
12195,101.625,-0.002477,1.021304,0.024786,0.115381,0.391485,0.033678
12196,101.633333,-0.002482,1.021312,0.024791,0.109727,0.390319,0.033358
12197,101.641667,-0.002486,1.021308,0.02479,0.104996,0.388026,0.032665
12198,101.65,-0.002494,1.021299,0.024789,0.098293,0.388151,0.032996
12199,101.658333,-0.002503,1.021297,0.024795,0.093292,0.386089,0.032184
12200,101.666667,-0.002439,1.021309,0.024866,0.084003,0.388489,0.032681
12201,101.675,-0.002509,1.021293,0.024795,0.079993,0.385201,0.032382
12202,101.683333,-0.002521,1.021291,0.024796,0.073644,0.384504,0.032284
12203,101.691667,-0.002523,1.021293,0.024797,0.065029,0.385924,0.032062
12204,101.7,-0.002527,1.021288,0.024798,0.061276,0.378698,0.029831
12205,101.708333,-0.002537,1.021289,0.0248,0.05423,0.382102,0.031575
12206,101.716667,-0.002541,1.021286,0.024809,0.047469,0.381416,0.031328
12207,101.725,-0.002552,1.021286,0.024803,0.041178,0.376704,0.029269
12208,101.733333,-0.002562,1.021287,0.024807,0.034759,0.379036,0.030439
12209,101.741667,-0.00257,1.021293,0.024811,0.027008,0.380002,0.030673
12210,101.75,-0.00258,1.021281,0.024813,0.020058,0.379575,0.03042
12211,101.758333,-0.002581,1.021279,0.024803,0.01308,0.379234,0.030151
12212,101.766667,-0.00259,1.021282,0.024813,0.006565,0.374643,0.028101
12213,101.775,-0.002602,1.021283,0.024821,-0.002643,0.380804,0.02964
12214,101.783333,-0.002603,1.021283,0.024819,-0.007927,0.378581,0.029466
12215,101.791667,-0.002616,1.021275,0.024823,-0.014971,0.378907,0.029204
12216,101.8,-0.002622,1.02128,0.024822,-0.021614,0.374266,0.027301
12217,101.808333,-0.00263,1.021286,0.024827,-0.029035,0.379064,0.028854
12218,101.816667,-0.002637,1.021279,0.024823,-0.0361,0.379209,0.028541
12219,101.825,-0.002646,1.021277,0.024819,-0.042717,0.374877,0.026818
12220,101.833333,-0.002647,1.021287,0.024826,-0.049788,0.375341,0.02686
12221,101.841667,-0.00267,1.021281,0.024829,-0.056725,0.37576,0.026526
12222,101.85,-0.002672,1.021277,0.024827,-0.063599,0.376201,0.026387
12223,101.858333,-0.002687,1.021282,0.024827,-0.070407,0.376747,0.026219
12224,101.866667,-0.002721,1.021318,0.02477,-0.077214,0.377618,0.025958
12225,101.875,-0.00269,1.02129,0.024828,-0.083881,0.378323,0.02576
12226,101.883333,-0.002695,1.021289,0.024836,-0.090518,0.379064,0.025724
12227,101.891667,-0.002745,1.021311,0.024774,-0.096886,0.379597,0.025609
12228,101.9,-0.002702,1.021296,0.024832,-0.103424,0.380665,0.025426
12229,101.908333,-0.002707,1.021297,0.024838,-0.109742,0.381725,0.025108
12230,101.916667,-0.002718,1.021297,0.024839,-0.115992,0.386898,0.026129
12231,101.925,-0.002795,1.021265,0.024768,-0.12201,0.387967,0.026001
12232,101.933333,-0.002726,1.021284,0.024836,-0.12796,0.389079,0.025858
12233,101.941667,-0.002804,1.02127,0.024775,-0.133793,0.390088,0.025686
12234,101.95,-0.002807,1.02127,0.024773,-0.138351,0.388703,0.02459
12235,101.958333,-0.002847,1.021301,0.024714,-0.144039,0.389893,0.024377
12236,101.966667,-0.002891,1.02133,0.024752,-0.151834,0.395524,0.024974
12237,101.975,-0.002867,1.021302,0.02471,-0.155603,0.390334,0.024193
12238,101.983333,-0.002824,1.021284,0.024775,-0.160598,0.391311,0.024086
12239,101.991667,-0.002897,1.021332,0.024755,-0.16564,0.397064,0.024723
12240,102,-0.002874,1.021307,0.024715,-0.170295,0.398137,0.024722
12241,102.008333,-0.002911,1.021332,0.024758,-0.174834,0.394908,0.023738
12242,102.016667,-0.002868,1.021312,0.024822,-0.17856,0.399209,0.021543
12243,102.025,-0.00284,1.021289,0.024776,-0.183481,0.401508,0.024362
12244,102.033333,-0.002886,1.021317,0.024722,-0.187532,0.402934,0.024224
12245,102.041667,-0.002885,1.021317,0.024718,-0.191491,0.40377,0.023995
12246,102.05,-0.002899,1.021318,0.024721,-0.194849,0.405082,0.024242
12247,102.058333,-0.002922,1.021349,0.024762,-0.199166,0.407228,0.023767
12248,102.066667,-0.002895,1.021318,0.024717,-0.201654,0.402315,0.023131
12249,102.075,-0.002899,1.021313,0.024715,-0.204654,0.403209,0.02303
12250,102.083333,-0.00293,1.021349,0.024761,-0.207497,0.404136,0.022925
12251,102.091667,-0.002892,1.021316,0.024715,-0.210319,0.409749,0.023675
12252,102.1,-0.002926,1.021349,0.024761,-0.212759,0.410381,0.023675
12253,102.108333,-0.002918,1.021348,0.02476,-0.214959,0.411551,0.023622
12254,102.116667,-0.00289,1.02133,0.024722,-0.216928,0.411877,0.023684
12255,102.125,-0.002928,1.021349,0.02476,-0.218676,0.410022,0.021833
12256,102.133333,-0.002921,1.021356,0.024759,-0.220457,0.413069,0.023501
12257,102.141667,-0.002925,1.021352,0.024761,-0.221898,0.413449,0.023483
12258,102.15,-0.002926,1.021348,0.024761,-0.22294,0.413951,0.023628
12259,102.158333,-0.002931,1.021353,0.024765,-0.223924,0.414316,0.023605
12260,102.166667,-0.00293,1.021353,0.02476,-0.224669,0.414524,0.023539
12261,102.175,-0.002924,1.021353,0.02476,-0.224377,0.412385,0.022751
12262,102.183333,-0.0029,1.021329,0.024724,-0.225772,0.41098,0.021973
12263,102.191667,-0.0029,1.021323,0.024719,-0.225565,0.41236,0.021645
12264,102.2,-0.002931,1.021353,0.024758,-0.225757,0.410965,0.022041
12265,102.208333,-0.002929,1.021348,0.024759,-0.225178,0.414659,0.023735
12266,102.216667,-0.002937,1.021351,0.024757,-0.22436,0.40863,0.024077
12267,102.225,-0.002944,1.021346,0.024765,-0.22398,0.414932,0.023604
12268,102.233333,-0.002929,1.021351,0.024762,-0.222935,0.413886,0.023905
12269,102.241667,-0.002941,1.021344,0.024761,-0.221477,0.407702,0.024287
12270,102.25,-0.002937,1.021347,0.024757,-0.220384,0.408554,0.02337
12271,102.258333,-0.002938,1.021349,0.024756,-0.2187,0.412309,0.02415
12272,102.266667,-0.002932,1.021348,0.024761,-0.217002,0.411776,0.024079
12273,102.275,-0.002936,1.021345,0.024759,-0.214849,0.406539,0.023563
12274,102.283333,-0.00293,1.021352,0.024764,-0.212718,0.410476,0.024291
12275,102.291667,-0.002933,1.021346,0.024754,-0.211668,0.411558,0.02422
12276,102.3,-0.00293,1.021346,0.024764,-0.207478,0.408857,0.024602
12277,102.308333,-0.002935,1.021348,0.024761,-0.204492,0.405407,0.022925
12278,102.316667,-0.002902,1.021317,0.024721,-0.201589,0.407045,0.024881
12279,102.325,-0.002883,1.021311,0.024824,-0.197768,0.404405,0.02208
12280,102.333333,-0.002898,1.021315,0.024724,-0.194803,0.400184,0.024253
12281,102.341667,-0.002892,1.021309,0.024715,-0.191189,0.403795,0.025341
12282,102.35,-0.002889,1.021312,0.024721,-0.187284,0.39802,0.024606
12283,102.358333,-0.002887,1.021316,0.024722,-0.183484,0.40163,0.025431
12284,102.366667,-0.002886,1.021305,0.024723,-0.179055,0.395769,0.025019
12285,102.375,-0.002912,1.021332,0.024762,-0.174785,0.39479,0.025196
12286,102.383333,-0.002839,1.021277,0.024782,-0.170352,0.394234,0.024384
12287,102.391667,-0.002878,1.021306,0.024725,-0.165553,0.397199,0.026261
12288,102.4,-0.002837,1.02128,0.024775,-0.160701,0.391828,0.02474
12289,102.408333,-0.00286,1.021296,0.024813,-0.155505,0.394966,0.026786
12290,102.416667,-0.002866,1.021302,0.024721,-0.150319,0.393379,0.026939
12291,102.425,-0.00287,1.021295,0.024716,-0.145043,0.392404,0.02702
12292,102.433333,-0.002861,1.0213,0.02472,-0.139445,0.387173,0.025417
12293,102.441667,-0.002857,1.021298,0.024719,-0.133064,0.388418,0.024238
12294,102.45,-0.00281,1.021272,0.02477,-0.127979,0.384932,0.025782
12295,102.458333,-0.002809,1.021271,0.024779,-0.122071,0.383864,0.02591
12296,102.466667,-0.002727,1.021299,0.02484,-0.115869,0.382527,0.026737
12297,102.475,-0.002722,1.02129,0.024837,-0.109714,0.381454,0.027131
12298,102.483333,-0.002837,1.021287,0.024718,-0.103397,0.380434,0.027384
12299,102.491667,-0.002839,1.021284,0.024715,-0.097317,0.38436,0.028566
12300,102.5,-0.002829,1.021293,0.024722,-0.090739,0.383543,0.02883
12301,102.508333,-0.002776,1.021266,0.024778,-0.08418,0.38266,0.029028
12302,102.516667,-0.002735,1.021318,0.024787,-0.077606,0.381866,0.029192
12303,102.525,-0.002691,1.021289,0.024844,-0.070655,0.376888,0.028181
12304,102.533333,-0.002763,1.021265,0.024769,-0.06423,0.380845,0.029601
12305,102.541667,-0.002717,1.021308,0.024782,-0.057354,0.380277,0.029891
12306,102.55,-0.002747,1.021258,0.024771,-0.050168,0.375252,0.028759
12307,102.558333,-0.002668,1.021283,0.024841,-0.043506,0.379501,0.030419
12308,102.566667,-0.002661,1.021278,0.024838,-0.036592,0.379156,0.030528
12309,102.575,-0.002648,1.021284,0.024838,-0.029567,0.378948,0.030755
12310,102.583333,-0.002643,1.021282,0.024833,-0.022581,0.378751,0.031006
12311,102.591667,-0.002635,1.021284,0.024833,-0.015566,0.378998,0.0313
12312,102.6,-0.002626,1.021286,0.024831,-0.008669,0.37889,0.031343
12313,102.608333,-0.002659,1.021312,0.024771,-0.003222,0.380709,0.031478
12314,102.616667,-0.002607,1.021286,0.024838,0.005738,0.374514,0.03013
12315,102.625,-0.002603,1.021288,0.024835,0.012243,0.379244,0.032056
12316,102.633333,-0.002594,1.021295,0.024831,0.019139,0.379582,0.032213
12317,102.641667,-0.002587,1.021284,0.024822,0.02452,0.381747,0.032352
12318,102.65,-0.00258,1.02128,0.024822,0.033839,0.378917,0.032219
12319,102.658333,-0.002573,1.021286,0.024822,0.039491,0.381056,0.032807
12320,102.666667,-0.002564,1.021295,0.02482,0.044103,0.383587,0.032971
12321,102.675,-0.002553,1.021295,0.024819,0.052764,0.382172,0.033193
12322,102.683333,-0.002553,1.021296,0.024821,0.059302,0.38253,0.033315
12323,102.691667,-0.002538,1.021299,0.024818,0.063894,0.385516,0.033593
12324,102.7,-0.002536,1.021291,0.02481,0.070225,0.386032,0.033752
12325,102.708333,-0.002458,1.021315,0.024887,0.076336,0.387314,0.033985
12326,102.716667,-0.002525,1.021303,0.02481,0.085462,0.384719,0.033591
12327,102.725,-0.002518,1.021306,0.024813,0.090459,0.387026,0.034238
12328,102.733333,-0.002396,1.021279,0.024899,0.097305,0.386704,0.033921
12329,102.741667,-0.002506,1.021299,0.024801,0.099696,0.391375,0.034666
12330,102.75,-0.002538,1.021333,0.024746,0.108853,0.388619,0.034143
12331,102.758333,-0.002458,1.021346,0.024821,0.113171,0.391065,0.034853
12332,102.766667,-0.002493,1.021309,0.0248,0.118485,0.392245,0.034987
12333,102.775,-0.002484,1.021313,0.024796,0.123682,0.393052,0.034972
12334,102.783333,-0.002479,1.02131,0.024794,0.129777,0.392878,0.034595
12335,102.791667,-0.002511,1.021343,0.024732,0.134655,0.394156,0.034691
12336,102.8,-0.002514,1.021346,0.02473,0.13825,0.396606,0.035455
12337,102.808333,-0.002466,1.021325,0.024795,0.142737,0.397556,0.035479
12338,102.816667,-0.002459,1.021326,0.024797,0.148196,0.397299,0.03506
12339,102.825,-0.00239,1.021339,0.024863,0.152261,0.398327,0.034917
12340,102.833333,-0.002443,1.021327,0.024791,0.156181,0.399651,0.035245
12341,102.841667,-0.00245,1.021323,0.024788,0.15991,0.40055,0.035355
12342,102.85,-0.002371,1.021351,0.024858,0.163753,0.40112,0.034865
12343,102.858333,-0.00237,1.021353,0.024863,0.167436,0.40191,0.034975
12344,102.866667,-0.002367,1.021356,0.024855,0.170414,0.402845,0.035019
12345,102.875,-0.002434,1.021342,0.024781,0.173248,0.403788,0.035449
12346,102.883333,-0.002464,1.021366,0.024716,0.176062,0.404384,0.035528
12347,102.891667,-0.002354,1.021358,0.024852,0.17855,0.405193,0.035522
12348,102.9,-0.002419,1.021352,0.024784,0.180979,0.406073,0.035658
12349,102.908333,-0.002389,1.021383,0.024797,0.182985,0.406868,0.035588
12350,102.916667,-0.002464,1.021369,0.024722,0.185126,0.407377,0.035681
12351,102.925,-0.002424,1.02135,0.024776,0.186867,0.408207,0.035957
12352,102.933333,-0.002421,1.021354,0.02478,0.188304,0.408027,0.036073
12353,102.941667,-0.002422,1.021352,0.024782,0.189705,0.408478,0.036039
12354,102.95,-0.002416,1.02135,0.024778,0.190822,0.408955,0.036037
12355,102.958333,-0.002345,1.02137,0.02485,0.191812,0.409731,0.035826
12356,102.966667,-0.002353,1.02137,0.024848,0.192546,0.409948,0.035697
12357,102.975,-0.002389,1.021395,0.024799,0.193192,0.41015,0.035769
12358,102.983333,-0.002466,1.021378,0.024723,0.193514,0.410238,0.035747
12359,102.991667,-0.002353,1.021373,0.024853,0.19357,0.410267,0.035727
12360,103,-0.002384,1.021398,0.024795,0.193484,0.410215,0.035713
12361,103.008333,-0.00235,1.021369,0.024852,0.193069,0.41008,0.035643
12362,103.016667,-0.002416,1.02135,0.024781,0.192452,0.409869,0.035504
12363,103.025,-0.00235,1.021371,0.024849,0.19171,0.409634,0.035541
12364,103.033333,-0.002337,1.021369,0.02485,0.19066,0.409423,0.035572
12365,103.041667,-0.002419,1.021349,0.024776,0.189481,0.408358,0.035679
12366,103.05,-0.002349,1.021362,0.024846,0.188001,0.408471,0.035417
12367,103.058333,-0.002457,1.02137,0.024718,0.186313,0.40811,0.03539
12368,103.066667,-0.002421,1.021346,0.02478,0.184734,0.407272,0.035254
12369,103.075,-0.002462,1.02137,0.024722,0.182532,0.406214,0.035366
12370,103.083333,-0.00242,1.021348,0.024781,0.180463,0.405876,0.03491
12371,103.091667,-0.002427,1.021342,0.024785,0.178059,0.405152,0.034756
12372,103.1,-0.002424,1.021344,0.02478,0.17533,0.403603,0.034705
12373,103.108333,-0.002429,1.021337,0.024781,0.172341,0.40309,0.034692
