Format Version,1.21,Take Name,Run_4_Paketband,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2022-02-14 10.48.42 AM,Total Frames in Take,6333,Total Exported Frames,6333,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,Unlabeled:100,Unlabeled:100,Unlabeled:100,Unlabeled:101,Unlabeled:101,Unlabeled:101,Unlabeled:102,Unlabeled:102,Unlabeled:102,Unlabeled:103,Unlabeled:103,Unlabeled:103,Unlabeled:104,Unlabeled:104,Unlabeled:104,Unlabeled:107,Unlabeled:107,Unlabeled:107
,,"8392B20CF49E357064","8392B20CF49E357064","8392B20CF49E357064","8392B20CF49E357065","8392B20CF49E357065","8392B20CF49E357065","8392B20CF49E357066","8392B20CF49E357066","8392B20CF49E357066","8392B20CF49E357067","8392B20CF49E357067","8392B20CF49E357067","8392B20CF49E357068","8392B20CF49E357068","8392B20CF49E357068","8392B20CF49E35706B","8392B20CF49E35706B","8392B20CF49E35706B"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
4723,39.358333,,,,-0.017983,1.025008,0.021780,1.864936,0.018035,0.351910,0.035485,0.420510,0.095635,,,,,,
4724,39.366667,,,,-0.017980,1.025001,0.021776,1.864892,0.018050,0.351919,0.037431,0.420479,0.093331,,,,,,
4725,39.375000,,,,-0.017977,1.025007,0.021775,1.864984,0.018010,0.351896,0.039311,0.420348,0.090986,,,,,,
4726,39.383333,,,,-0.017979,1.025002,0.021773,1.864896,0.018038,0.351917,0.041309,0.420265,0.088563,,,,,,
4727,39.391667,,,,-0.017979,1.025002,0.021778,1.864836,0.018092,0.351942,0.043101,0.420127,0.085999,,,,,,
4728,39.400000,,,,-0.017982,1.025006,0.021778,1.864889,0.018050,0.351921,0.044742,0.420098,0.083430,,,,,,
4729,39.408333,,,,-0.018034,1.024951,0.021746,1.864986,0.018006,0.351896,0.046557,0.420045,0.080905,,,,,,
4730,39.416667,,,,-0.017977,1.025005,0.021776,1.864835,0.018092,0.351942,0.048158,0.419950,0.078192,,,,,,
4731,39.425000,,,,-0.017928,1.024964,0.021755,1.864836,0.018080,0.351939,0.049514,0.419892,0.075479,,,,,,
4732,39.433333,,,,-0.017980,1.025012,0.021774,1.864854,0.018083,0.351938,0.051071,0.419823,0.072764,,,,,,
4733,39.441667,,,,-0.017976,1.025006,0.021782,1.864901,0.018075,0.351927,0.052354,0.419843,0.069975,,,,,,
4734,39.450000,,,,-0.017975,1.025008,0.021775,1.864834,0.018071,0.351937,0.053614,0.419676,0.066956,,,,,,
4735,39.458333,,,,-0.017991,1.025026,0.021743,1.864893,0.018057,0.351923,0.054817,0.419588,0.063992,,,,,,
4736,39.466667,,,,-0.017923,1.024966,0.021752,1.864909,0.018041,0.351917,0.055702,0.419545,0.060954,,,,,,
4737,39.475000,,,,-0.017933,1.024966,0.021755,1.864898,0.018051,0.351920,0.057000,0.419437,0.058115,,,,,,
4738,39.483333,,,,-0.017974,1.025015,0.021776,1.864906,0.018062,0.351923,0.057859,0.419502,0.055234,,,,,,
4739,39.491667,,,,-0.017929,1.024960,0.021755,1.864900,0.018053,0.351920,0.058636,0.419304,0.052070,,,,,,
4740,39.500000,,,,-0.017983,1.025001,0.021774,1.864890,0.018027,0.351915,0.059321,0.419281,0.048935,,,,,,
4741,39.508333,,,,-0.017979,1.024994,0.021773,1.864893,0.018059,0.351923,0.060067,0.419206,0.045821,,,,,,
4742,39.516667,,,,-0.017979,1.025003,0.021773,1.864784,0.018104,0.351954,0.060462,0.419138,0.042646,,,,,,
4743,39.525000,,,,-0.017938,1.024957,0.021752,1.864885,0.018068,0.351928,0.060935,0.419098,0.039491,,,,,,
4744,39.533333,,,,-0.017931,1.024961,0.021752,1.864920,0.018032,0.351913,0.061290,0.419146,0.036368,,,,,,
4745,39.541667,,,,-0.017979,1.025000,0.021771,1.864900,0.018042,0.351919,0.061483,0.419097,0.033181,,,,,,
4746,39.550000,,,,-0.017933,1.024961,0.021753,1.864957,0.017990,0.351895,0.061849,0.418866,0.030208,,,,,,
4747,39.558333,,,,-0.017981,1.025005,0.021772,1.864797,0.018092,0.351950,0.061889,0.418869,0.027009,,,,,,
4748,39.566667,,,,-0.017932,1.024964,0.021758,1.864802,0.018103,0.351951,0.061870,0.418871,0.023804,,,,,,
4749,39.575000,,,,-0.017935,1.024962,0.021754,1.864861,0.018076,0.351932,0.061670,0.418965,0.020653,,,,,,
4750,39.583333,,,,-0.017987,1.024996,0.021774,1.864919,0.018047,0.351915,0.061498,0.418824,0.017478,,,,,,
4751,39.591667,,,,-0.017980,1.025006,0.021774,1.864970,0.018007,0.351897,0.061273,0.418831,0.014359,,,,,,
4752,39.600000,,,,-0.017981,1.025007,0.021770,1.864874,0.018056,0.351925,0.060886,0.418856,0.011216,,,,,,
4753,39.608333,,,,-0.017976,1.025001,0.021768,1.864855,0.018074,0.351936,0.060382,0.418910,0.008086,,,,,,
4754,39.616667,,,,-0.017990,1.025014,0.021779,1.864851,0.018086,0.351940,0.059807,0.418745,0.005051,,,,,,
4755,39.625000,,,,-0.017975,1.025007,0.021773,1.864890,0.018043,0.351920,0.059054,0.418680,0.001980,,,,,,
4756,39.633333,,,,-0.017973,1.025009,0.021773,1.864842,0.018097,0.351943,0.058357,0.418815,-0.001074,,,,,,
4757,39.641667,,,,-0.017927,1.024971,0.021753,1.864965,0.018001,0.351897,0.057479,0.418729,-0.004004,,,,,,
4758,39.650000,,,,-0.017973,1.025008,0.021773,1.864849,0.018082,0.351938,0.056485,0.418762,-0.006873,,,,,,
4759,39.658333,,,,-0.017976,1.025011,0.021776,1.864885,0.018058,0.351924,0.055578,0.418733,-0.009767,,,,,,
4760,39.666667,,,,-0.017934,1.024965,0.021754,1.864879,0.018056,0.351924,0.054415,0.418722,-0.012632,,,,,,
4761,39.675000,,,,-0.017973,1.025005,0.021769,1.864913,0.018044,0.351917,0.053233,0.418681,-0.015518,,,,,,
4762,39.683333,,,,-0.017976,1.025017,0.021771,1.864921,0.018014,0.351907,0.051966,0.418718,-0.018275,,,,,,
4763,39.691667,,,,-0.017995,1.025025,0.021734,1.864886,0.018050,0.351920,0.050643,0.418626,-0.020851,,,,,,
4764,39.700000,,,,-0.017986,1.025013,0.021778,1.864905,0.018056,0.351920,0.049160,0.418768,-0.023463,,,,,,
4765,39.708333,,,,-0.017938,1.024972,0.021757,1.864922,0.018019,0.351909,0.047715,0.418733,-0.026048,,,,,,
4766,39.716667,,,,-0.017981,1.025006,0.021775,1.864976,0.018006,0.351898,0.046139,0.418638,-0.028477,,,,,,
4767,39.725000,,,,-0.017984,1.025010,0.021777,1.864951,0.018032,0.351904,0.044625,0.418681,-0.030871,,,,,,
4768,39.733333,,,,-0.017997,1.025027,0.021745,1.864829,0.018079,0.351940,0.042777,0.418717,-0.033320,,,,,,
4769,39.741667,,,,-0.017989,1.025012,0.021781,1.864912,0.018030,0.351912,0.040979,0.418577,-0.035541,,,,,,
4770,39.750000,,,,-0.017982,1.025009,0.021778,1.864926,0.018028,0.351912,0.039230,0.418673,-0.037686,,,,,,
4771,39.758333,,,,-0.017981,1.025016,0.021781,1.864864,0.018077,0.351934,0.037274,0.418576,-0.039904,,,,,,
4772,39.766667,,,,-0.017979,1.025012,0.021774,1.864913,0.018044,0.351919,0.035144,0.418601,-0.042097,,,,,,
4773,39.775000,,,,-0.017981,1.025006,0.021778,1.864850,0.018077,0.351935,0.033015,0.418689,-0.044137,,,,,,
4774,39.783333,,,,-0.017982,1.025014,0.021778,1.864941,0.018046,0.351913,0.030970,0.418638,-0.045906,,,,,,
4775,39.791667,,,,-0.017984,1.025010,0.021779,1.864910,0.018034,0.351913,0.028909,0.418578,-0.047662,,,,,,
4776,39.800000,,,,-0.017978,1.025013,0.021778,1.864945,0.018021,0.351905,0.026537,0.418510,-0.049444,,,,,,
4777,39.808333,,,,-0.017987,1.025013,0.021782,1.864894,0.018010,0.351908,0.024259,0.418719,-0.050991,,,,,,
4778,39.816667,,,,-0.017988,1.025007,0.021780,1.864996,0.018008,0.351895,0.021943,0.418495,-0.052591,,,,,,
4779,39.825000,,,,-0.017984,1.025014,0.021776,1.864965,0.018016,0.351900,0.019618,0.418578,-0.053988,,,,,,
4780,39.833333,,,,-0.017985,1.025013,0.021775,1.864991,0.017980,0.351885,0.017222,0.418544,-0.055318,,,,,,
4781,39.841667,,,,-0.017988,1.025019,0.021779,1.864993,0.017987,0.351886,0.014679,0.418575,-0.056574,,,,,,
4782,39.850000,,,,-0.017991,1.025009,0.021771,1.864840,0.018089,0.351942,0.012108,0.418429,-0.057749,,,,,,
4783,39.858333,,,,-0.017993,1.025017,0.021779,1.864931,0.018029,0.351907,0.009692,0.418487,-0.058587,,,,,,
4784,39.866667,,,,-0.017984,1.025020,0.021782,1.864869,0.018079,0.351931,0.007064,0.418352,-0.059648,,,,,,
4785,39.875000,,,,-0.017984,1.025012,0.021776,1.864896,0.018057,0.351925,0.004374,0.418441,-0.060559,,,,,,
4786,39.883333,,,,-0.017987,1.025012,0.021777,1.864892,0.018050,0.351920,0.001701,0.418355,-0.061306,,,,,,
4787,39.891667,,,,-0.017984,1.025011,0.021779,1.864816,0.018080,0.351941,-0.000990,0.418348,-0.061948,,,,,,
4788,39.900000,,,,-0.017984,1.025019,0.021783,1.864822,0.018089,0.351942,-0.003665,0.418259,-0.062493,,,,,,
4789,39.908333,,,,-0.017982,1.025022,0.021784,1.864826,0.018083,0.351941,-0.006457,0.418172,-0.062942,,,,,,
4790,39.916667,,,,-0.018001,1.025032,0.021734,1.864853,0.018083,0.351936,-0.009045,0.418218,-0.063237,,,,,,
4791,39.925000,,,,-0.017987,1.025019,0.021772,1.864894,0.018029,0.351914,-0.011849,0.418154,-0.063516,,,,,,
4792,39.933333,,,,-0.017984,1.025020,0.021780,1.864808,0.018109,0.351950,-0.014500,0.418111,-0.063568,,,,,,
4793,39.941667,,,,-0.017986,1.025019,0.021782,1.864864,0.018064,0.351929,-0.017388,0.418052,-0.063536,,,,,,
4794,39.950000,,,,-0.017989,1.025009,0.021780,1.864855,0.018068,0.351932,-0.020172,0.417979,-0.063443,,,,,,
4795,39.958333,,,,-0.017985,1.025017,0.021781,1.864949,0.018022,0.351905,-0.022881,0.418011,-0.063349,,,,,,
4796,39.966667,,,,-0.017987,1.025007,0.021778,1.865011,0.017989,0.351887,-0.025581,0.417888,-0.063051,,,,,,
4797,39.975000,,,,-0.018000,1.025027,0.021743,1.864865,0.018077,0.351933,-0.028415,0.417930,-0.062651,,,,,,
4798,39.983333,,,,-0.018002,1.025020,0.021742,1.864914,0.018044,0.351915,-0.031271,0.417838,-0.062151,,,,,,
4799,39.991667,,,,-0.017989,1.025012,0.021782,1.864846,0.018050,0.351930,-0.033977,0.417771,-0.061550,,,,,,
4800,40.000000,,,,-0.017987,1.025015,0.021781,1.864947,0.018024,0.351907,-0.036623,0.417693,-0.060787,,,,,,
4801,40.008333,,,,-0.018004,1.025022,0.021741,1.864934,0.018026,0.351909,-0.039412,0.417575,-0.060048,,,,,,
4802,40.016667,,,,-0.017990,1.025006,0.021784,1.864950,0.018030,0.351906,-0.042028,0.417685,-0.059015,,,,,,
4803,40.025000,,,,-0.017982,1.025012,0.021779,1.864853,0.018078,0.351936,-0.044771,0.417541,-0.058167,,,,,,
4804,40.033333,,,,-0.017986,1.025008,0.021779,1.864833,0.018081,0.351940,-0.047368,0.417543,-0.057014,,,,,,
4805,40.041667,,,,-0.017989,1.025009,0.021779,1.864853,0.018074,0.351932,-0.050009,0.417523,-0.055884,,,,,,
4806,40.050000,,,,-0.018003,1.025025,0.021741,1.864853,0.018071,0.351934,-0.052714,0.417440,-0.054701,,,,,,
4807,40.058333,,,,-0.017985,1.025008,0.021784,1.864865,0.018058,0.351929,-0.055037,0.417292,-0.053107,,,,,,
4808,40.066667,,,,-0.017987,1.025010,0.021782,1.864845,0.018091,0.351941,-0.057608,0.417251,-0.051815,,,,,,
4809,40.075000,,,,-0.017982,1.025018,0.021779,1.864877,0.018067,0.351927,-0.060082,0.417387,-0.050306,,,,,,
4810,40.083333,,,,-0.017931,1.024971,0.021757,1.864816,0.018099,0.351944,-0.062414,0.417051,-0.048601,,,,,,
4811,40.091667,,,,-0.017992,1.025012,0.021784,1.864900,0.018053,0.351920,-0.064777,0.417155,-0.046975,,,,,,
4812,40.100000,,,,-0.017990,1.025010,0.021779,1.864866,0.018075,0.351934,-0.067288,0.417176,-0.045167,,,,,,
4813,40.108333,,,,-0.017990,1.025011,0.021780,1.864883,0.018044,0.351921,-0.069251,0.417061,-0.043170,,,,,,
4814,40.116667,,,,-0.017982,1.025012,0.021781,1.864909,0.018061,0.351921,-0.071661,0.416987,-0.041289,,,,,,
4815,40.125000,,,,-0.017992,1.025007,0.021780,1.864873,0.018069,0.351930,-0.073733,0.416993,-0.039437,,,,,,
4816,40.133333,,,,-0.017990,1.025003,0.021778,1.864839,0.018092,0.351942,-0.075789,0.416882,-0.037149,,,,,,
4817,40.141667,,,,-0.017987,1.025009,0.021781,1.864911,0.018028,0.351912,-0.077890,0.417009,-0.035121,,,,,,
4818,40.150000,,,,-0.017988,1.025013,0.021780,1.864751,0.018121,0.351963,-0.079683,0.417009,-0.032690,,,,,,
4819,40.158333,,,,-0.017995,1.025013,0.021777,1.864925,0.018027,0.351910,-0.081677,0.416881,-0.030447,,,,,,
4820,40.166667,,,,-0.017995,1.025005,0.021774,1.864771,0.018114,0.351958,-0.083426,0.416914,-0.028105,,,,,,
4821,40.175000,,,,-0.017944,1.024966,0.021756,1.864837,0.018094,0.351939,-0.085212,0.416786,-0.025657,,,,,,
4822,40.183333,,,,-0.017991,1.025011,0.021779,1.864907,0.018035,0.351918,-0.086810,0.416885,-0.023166,,,,,,
4823,40.191667,,,,-0.018000,1.025002,0.021779,1.864897,0.018049,0.351920,-0.088424,0.416818,-0.020655,,,,,,
4824,40.200000,,,,-0.017999,1.025003,0.021777,1.864851,0.018074,0.351933,-0.089902,0.416739,-0.017975,,,,,,
4825,40.208333,,,,-0.017944,1.024967,0.021755,1.864869,0.018050,0.351925,-0.091288,0.416807,-0.015449,,,,,,
4826,40.216667,,,,-0.017993,1.025009,0.021776,1.864880,0.018064,0.351928,-0.092702,0.416939,-0.012670,,,,,,
4827,40.225000,,,,-0.017991,1.025010,0.021774,1.864861,0.018056,0.351929,-0.093836,0.416642,-0.009793,,,,,,
4828,40.233333,,,,-0.018002,1.025008,0.021780,1.863787,0.016092,0.352375,-0.095219,0.416818,-0.007072,,,,,,
4829,40.241667,,,,-0.017998,1.025008,0.021777,1.864870,0.018059,0.351927,-0.096108,0.416844,-0.004207,,,,,,
4830,40.250000,,,,-0.017998,1.025005,0.021780,1.864884,0.018056,0.351926,-0.097073,0.416865,-0.001281,,,,,,
4831,40.258333,,,,-0.017998,1.025000,0.021775,1.864873,0.018073,0.351931,-0.098011,0.416805,0.001539,,,,,,
4832,40.266667,,,,-0.017997,1.025007,0.021780,1.864943,0.018028,0.351909,-0.098973,0.416774,0.004323,,,,,,
4833,40.275000,,,,-0.017999,1.025010,0.021774,1.864860,0.018073,0.351933,-0.099574,0.416884,0.007409,,,,,,
4834,40.283333,,,,-0.017999,1.025011,0.021773,1.864891,0.018043,0.351923,-0.100039,0.416856,0.010402,,,,,,
4835,40.291667,,,,-0.018016,1.025026,0.021738,1.864884,0.018055,0.351924,-0.100635,0.416806,0.013395,,,,,,
4836,40.300000,,,,-0.017995,1.025007,0.021771,1.864837,0.018085,0.351938,-0.101031,0.416938,0.016609,,,,,,
4837,40.308333,,,,-0.017997,1.025008,0.021775,1.864877,0.018035,0.351921,-0.101380,0.417090,0.019536,,,,,,
4838,40.316667,,,,-0.017994,1.025006,0.021774,1.864892,0.018032,0.351918,-0.101691,0.417071,0.022439,,,,,,
4839,40.325000,,,,-0.017995,1.025008,0.021773,1.864856,0.018064,0.351931,-0.101834,0.417225,0.025476,,,,,,
4840,40.333333,,,,-0.017992,1.025003,0.021773,1.864824,0.018064,0.351935,-0.101858,0.417195,0.028551,,,,,,
4841,40.341667,,,,-0.017995,1.025001,0.021775,1.864889,0.018046,0.351921,-0.101812,0.417241,0.031582,,,,,,
4842,40.350000,,,,-0.017992,1.025000,0.021781,1.864866,0.018061,0.351931,-0.101731,0.417277,0.034604,,,,,,
4843,40.358333,,,,-0.017991,1.024998,0.021777,1.864855,0.018077,0.351935,-0.101476,0.417271,0.037609,,,,,,
4844,40.366667,,,,-0.017984,1.024999,0.021776,1.864860,0.018070,0.351934,-0.101133,0.417313,0.040596,,,,,,
4845,40.375000,,,,-0.017987,1.025002,0.021783,1.864888,0.018066,0.351927,-0.100645,0.417518,0.043674,,,,,,
4846,40.383333,,,,-0.017986,1.024998,0.021778,1.864980,0.018031,0.351901,-0.100128,0.417518,0.046667,,,,,,
4847,40.391667,,,,-0.017987,1.025005,0.021781,1.864939,0.018018,0.351904,-0.099588,0.417597,0.049592,,,,,,
4848,40.400000,,,,-0.017997,1.024999,0.021777,1.864912,0.018027,0.351914,-0.098753,0.417475,0.052555,,,,,,
4849,40.408333,,,,-0.017998,1.025009,0.021775,1.864954,0.018023,0.351906,-0.097904,0.417683,0.055503,,,,,,
4850,40.416667,,,,-0.017997,1.025005,0.021779,1.864847,0.018074,0.351936,-0.097128,0.417852,0.058355,,,,,,
4851,40.425000,,,,-0.017999,1.025000,0.021776,1.864931,0.018025,0.351908,-0.096186,0.417906,0.061266,,,,,,
4852,40.433333,,,,-0.018003,1.024999,0.021777,1.864845,0.018080,0.351939,-0.095056,0.417833,0.064003,,,,,,
4853,40.441667,,,,-0.018018,1.025021,0.021736,1.864860,0.018070,0.351934,-0.093840,0.418021,0.066753,,,,,,
4854,40.450000,,,,-0.018000,1.025003,0.021777,1.864902,0.018035,0.351917,-0.092748,0.418141,0.069439,,,,,,
4855,40.458333,,,,-0.017998,1.025005,0.021780,1.864896,0.018038,0.351916,-0.091431,0.418284,0.072070,,,,,,
4856,40.466667,,,,-0.017990,1.025006,0.021779,1.864955,0.018022,0.351903,-0.089911,0.418155,0.074747,,,,,,
4857,40.475000,,,,-0.017987,1.025000,0.021777,1.864887,0.018066,0.351927,-0.088480,0.418462,0.077328,,,,,,
4858,40.483333,,,,-0.017997,1.024999,0.021777,1.864840,0.018069,0.351937,-0.086977,0.418523,0.079703,,,,,,
4859,40.491667,,,,-0.017996,1.025007,0.021774,1.864922,0.018046,0.351915,-0.085239,0.418653,0.082258,,,,,,
4860,40.500000,,,,-0.017991,1.025004,0.021775,1.864861,0.018076,0.351932,-0.083588,0.418711,0.084663,,,,,,
4861,40.508333,,,,-0.017996,1.025000,0.021777,1.864839,0.018080,0.351936,-0.081725,0.418552,0.086998,,,,,,
4862,40.516667,,,,-0.017984,1.024999,0.021777,1.864884,0.018069,0.351928,-0.079892,0.419022,0.089196,,,,,,
4863,40.525000,,,,-0.017988,1.025000,0.021777,1.864930,0.018011,0.351905,-0.078035,0.418809,0.091216,,,,,,
4864,40.533333,,,,-0.018005,1.025017,0.021736,1.864997,0.017984,0.351887,-0.076013,0.419070,0.093465,,,,,,
4865,40.541667,,,,-0.017994,1.024990,0.021773,1.864937,0.018033,0.351912,-0.073906,0.419026,0.095402,,,,,,
4866,40.550000,,,,-0.017989,1.024998,0.021781,1.864892,0.018054,0.351922,-0.071862,0.419356,0.097308,,,,,,
4867,40.558333,,,,-0.017985,1.024998,0.021779,1.864936,0.018039,0.351913,-0.069661,0.419251,0.099309,,,,,,
4868,40.566667,,,,-0.017989,1.025002,0.021777,1.865047,0.017964,0.351875,-0.067283,0.419473,0.101059,,,,,,
4869,40.575000,,,,-0.017983,1.025000,0.021780,1.864902,0.018035,0.351916,-0.065175,0.419385,0.102659,,,,,,
4870,40.583333,,,,-0.018004,1.025012,0.021735,1.864988,0.018018,0.351897,-0.062721,0.419484,0.104235,,,,,,
4871,40.591667,,,,-0.017987,1.024991,0.021776,1.864858,0.018083,0.351935,-0.060443,0.419643,0.105916,,,,,,
4872,40.600000,,,,-0.017989,1.024997,0.021776,1.864844,0.018072,0.351932,-0.057863,0.419757,0.107286,,,,,,
4873,40.608333,,,,-0.017991,1.025001,0.021782,1.864868,0.018079,0.351934,-0.055542,0.419692,0.108573,,,,,,
4874,40.616667,,,,-0.017989,1.024997,0.021780,1.864859,0.018061,0.351928,-0.053077,0.419950,0.109732,,,,,,
4875,40.625000,,,,-0.017990,1.024996,0.021784,1.864828,0.018082,0.351939,-0.050492,0.419899,0.110909,,,,,,
4876,40.633333,,,,-0.017985,1.024992,0.021780,1.864858,0.018082,0.351938,-0.047769,0.419938,0.111994,,,,,,
4877,40.641667,,,,-0.017984,1.024992,0.021782,1.864913,0.018031,0.351915,-0.045237,0.420082,0.112903,,,,,,
4878,40.650000,,,,-0.017990,1.024992,0.021785,1.864967,0.018001,0.351896,-0.042691,0.420082,0.113703,,,,,,
4879,40.658333,,,,-0.017988,1.025002,0.021783,1.864920,0.018044,0.351917,-0.039894,0.420126,0.114502,,,,,,
4880,40.666667,,,,-0.017991,1.025000,0.021782,1.864975,0.018001,0.351897,-0.037350,0.420137,0.115090,,,,,,
4881,40.675000,,,,-0.017987,1.024998,0.021777,1.864912,0.018050,0.351918,-0.034595,0.420315,0.115516,,,,,,
4882,40.683333,,,,-0.018013,1.025017,0.021735,1.864968,0.018005,0.351897,-0.031851,0.420336,0.116039,,,,,,
4883,40.691667,,,,-0.017993,1.024998,0.021774,1.864914,0.018037,0.351917,-0.029060,0.420296,0.116366,,,,,,
4884,40.700000,,,,-0.017992,1.024993,0.021776,1.864834,0.018063,0.351938,-0.026288,0.420408,0.116651,,,,,,
4885,40.708333,,,,-0.017996,1.024995,0.021776,1.864873,0.018073,0.351928,-0.023660,0.420376,0.116659,,,,,,
4886,40.716667,,,,-0.017997,1.025015,0.021739,1.864918,0.018036,0.351913,-0.020963,0.420483,0.116667,,,,,,
4887,40.725000,,,,-0.017989,1.025005,0.021783,1.864837,0.018094,0.351944,-0.018231,0.420348,0.116584,,,,,,
4888,40.733333,,,,-0.017974,1.025000,0.021777,1.864858,0.018062,0.351930,-0.015421,0.420384,0.116452,,,,,,
4889,40.741667,,,,-0.017975,1.025000,0.021772,1.864902,0.018040,0.351916,-0.012797,0.420494,0.116160,,,,,,
4890,40.750000,,,,-0.017982,1.024995,0.021777,1.864920,0.018032,0.351913,-0.010041,0.420504,0.115716,,,,,,
4891,40.758333,,,,-0.017933,1.024964,0.021761,1.864920,0.018032,0.351911,-0.007353,0.420516,0.115204,,,,,,
4892,40.766667,,,,-0.017986,1.024997,0.021778,1.864799,0.018105,0.351950,-0.004691,0.420311,0.114576,,,,,,
4893,40.775000,,,,-0.017985,1.024999,0.021780,1.864862,0.018072,0.351934,-0.001992,0.420536,0.113994,,,,,,
4894,40.783333,,,,-0.017985,1.025000,0.021780,1.864922,0.018027,0.351912,0.000516,0.420339,0.112975,,,,,,
4895,40.791667,,,,-0.017984,1.024998,0.021771,1.864906,0.018032,0.351915,0.003264,0.420391,0.112227,,,,,,
4896,40.800000,,,,-0.017979,1.025000,0.021780,1.864918,0.018051,0.351919,0.005765,0.420269,0.111081,,,,,,
4897,40.808333,,,,-0.017980,1.024998,0.021776,1.864941,0.018029,0.351906,0.008288,0.420340,0.110117,,,,,,
4898,40.816667,,,,-0.017981,1.025008,0.021780,1.865036,0.017960,0.351873,0.010749,0.420249,0.108757,,,,,,
4899,40.825000,,,,-0.018000,1.025016,0.021738,1.864797,0.018085,0.351946,0.013321,0.420308,0.107606,,,,,,
4900,40.833333,,,,-0.017979,1.025000,0.021777,1.864892,0.018057,0.351922,0.015643,0.420129,0.106148,,,,,,
4901,40.841667,,,,-0.017982,1.025004,0.021775,1.864938,0.018012,0.351903,0.018103,0.420184,0.104584,,,,,,
4902,40.850000,,,,-0.017990,1.024998,0.021779,1.864916,0.018037,0.351914,0.020273,0.420062,0.102995,,,,,,
4903,40.858333,,,,-0.017995,1.025018,0.021738,1.864921,0.018029,0.351911,0.022741,0.420079,0.101391,,,,,,
4904,40.866667,,,,-0.017977,1.024993,0.021771,1.864897,0.018033,0.351917,0.024879,0.420041,0.099576,,,,,,
4905,40.875000,,,,-0.017925,1.024952,0.021753,1.864915,0.018042,0.351914,0.027150,0.419934,0.097787,,,,,,
4906,40.883333,,,,-0.017978,1.024998,0.021778,1.864813,0.018088,0.351944,0.029135,0.419945,0.095904,,,,,,
4907,40.891667,,,,-0.017930,1.024962,0.021755,1.864992,0.018002,0.351892,0.031263,0.419847,0.093844,,,,,,
4908,40.900000,,,,-0.017975,1.025006,0.021779,1.864907,0.018046,0.351918,0.033229,0.419879,0.091780,,,,,,
4909,40.908333,,,,-0.017979,1.025006,0.021775,1.864809,0.018101,0.351947,0.035217,0.419715,0.089672,,,,,,
4910,40.916667,,,,-0.017978,1.025007,0.021775,1.864941,0.018034,0.351909,0.037118,0.419805,0.087549,,,,,,
4911,40.925000,,,,-0.017969,1.025001,0.021771,1.864874,0.018065,0.351929,0.038935,0.419586,0.085242,,,,,,
4912,40.933333,,,,-0.017984,1.025006,0.021781,1.864849,0.018072,0.351932,0.040532,0.419480,0.082822,,,,,,
4913,40.941667,,,,-0.017976,1.025001,0.021775,1.864898,0.018029,0.351915,0.042258,0.419516,0.080381,,,,,,
4914,40.950000,,,,-0.017977,1.025006,0.021780,1.864943,0.018013,0.351902,0.043832,0.419464,0.077939,,,,,,
4915,40.958333,,,,-0.017977,1.025001,0.021776,1.864964,0.018014,0.351897,0.045283,0.419350,0.075337,,,,,,
4916,40.966667,,,,-0.017934,1.024959,0.021756,1.864788,0.018104,0.351951,0.046779,0.419328,0.072841,,,,,,
4917,40.975000,,,,-0.017976,1.025004,0.021769,1.864835,0.018084,0.351941,0.048124,0.419232,0.070241,,,,,,
4918,40.983333,,,,-0.017976,1.025011,0.021775,1.864926,0.018039,0.351915,0.049432,0.419153,0.067593,,,,,,
4919,40.991667,,,,-0.017994,1.025028,0.021729,1.864894,0.018047,0.351921,0.050638,0.419062,0.064864,,,,,,
4920,41.000000,,,,-0.017977,1.025004,0.021773,1.864883,0.018041,0.351919,0.051606,0.418986,0.062083,,,,,,
4921,41.008333,,,,-0.017980,1.025006,0.021779,1.864936,0.018030,0.351911,0.052741,0.419051,0.059237,,,,,,
4922,41.016667,,,,-0.017980,1.025005,0.021774,1.864817,0.018101,0.351949,0.053660,0.419035,0.056333,,,,,,
4923,41.025000,,,,-0.017983,1.025005,0.021772,1.864879,0.018055,0.351924,0.054475,0.418931,0.053417,,,,,,
4924,41.033333,,,,-0.017977,1.025007,0.021777,1.864933,0.018043,0.351912,0.055334,0.418799,0.050677,,,,,,
4925,41.041667,,,,-0.017979,1.025012,0.021780,1.864842,0.018071,0.351934,0.055993,0.418700,0.047613,,,,,,
4926,41.050000,,,,-0.017937,1.024967,0.021757,1.864900,0.018039,0.351917,0.056635,0.418712,0.044845,,,,,,
4927,41.058333,,,,-0.017989,1.024998,0.021775,1.864930,0.018032,0.351910,0.057101,0.418586,0.041972,,,,,,
4928,41.066667,,,,-0.017986,1.025010,0.021778,1.864943,0.018012,0.351902,0.057532,0.418528,0.038857,,,,,,
4929,41.075000,,,,-0.017987,1.025007,0.021778,1.864906,0.018049,0.351919,0.057849,0.418617,0.035864,,,,,,
4930,41.083333,,,,-0.017984,1.025008,0.021774,1.864953,0.018025,0.351903,0.057942,0.418687,0.032829,,,,,,
