Frame,Time,Pendulum_X,Pendulum_Y,Pendulum_Z,Top_X,Top_Y,Top_Z
3241,27.008333,0.197909,0.413417,0.074454,-0.000682,1.02125,0.024731
3242,27.016667,0.186613,0.4096,0.072476,-0.000703,1.02123,0.024733
3243,27.025,0.175249,0.405926,0.070548,-0.000715,1.021229,0.024735
3244,27.033333,0.163555,0.402392,0.068488,-0.000803,1.021212,0.024673
3245,27.041667,0.151513,0.399084,0.066466,-0.000737,1.021204,0.024802
3246,27.05,0.13938,0.395868,0.064299,-0.000811,1.021194,0.024732
3247,27.058333,0.126928,0.392855,0.062035,-0.000846,1.021199,0.024683
3248,27.066667,0.114438,0.390161,0.059785,-0.000839,1.021179,0.024739
3249,27.075,0.101475,0.387723,0.057347,-0.000866,1.021188,0.02469
3250,27.083333,0.088575,0.385423,0.055002,-0.000879,1.02117,0.024754
3251,27.091667,0.075479,0.383351,0.052604,-0.000887,1.021175,0.024755
3252,27.1,0.062243,0.381718,0.050261,-0.000921,1.021172,0.024701
3253,27.108333,0.048882,0.380266,0.047835,-0.000927,1.021164,0.024765
3254,27.116667,0.035475,0.379073,0.045296,-0.000943,1.021165,0.024767
3255,27.125,0.022095,0.378189,0.042875,-0.000959,1.021156,0.024766
3256,27.133333,0.008441,0.377496,0.040313,-0.00104,1.02121,0.024773
3257,27.141667,-0.005621,0.377802,0.037903,-0.001051,1.021203,0.024771
3258,27.15,-0.018698,0.377199,0.035243,-0.001064,1.021206,0.024773
3259,27.158333,-0.032325,0.377486,0.032587,-0.001026,1.021157,0.024781
3260,27.166667,-0.0465,0.378493,0.030002,-0.0011,1.021211,0.024785
3261,27.175,-0.059317,0.378893,0.027482,-0.001115,1.021211,0.024787
3262,27.183333,-0.072765,0.3795,0.02428,-0.001134,1.021214,0.024789
3263,27.191667,-0.086435,0.381957,0.02248,-0.001189,1.021147,0.024773
3264,27.2,-0.099344,0.382708,0.019433,-0.001165,1.021212,0.02479
3265,27.208333,-0.112449,0.384681,0.016833,-0.001172,1.021224,0.024789
3266,27.216667,-0.125641,0.387852,0.014879,-0.001191,1.021226,0.024791
3267,27.225,-0.137928,0.389212,0.011546,-0.001201,1.021229,0.024792
3268,27.233333,-0.150969,0.393645,0.009965,-0.00121,1.021229,0.02479
3269,27.241667,-0.163345,0.396588,0.007529,-0.00123,1.021239,0.024846
3270,27.25,-0.175491,0.399619,0.005078,-0.001243,1.021248,0.024841
3271,27.258333,-0.187429,0.40294,0.002649,-0.001246,1.02125,0.024841
3272,27.266667,-0.199119,0.406405,0.0003,-0.001268,1.021266,0.024794
3273,27.275,-0.210452,0.410099,-0.001943,-0.001271,1.021272,0.024788
3274,27.283333,-0.2217,0.413106,-0.005059,-0.001285,1.021279,0.02479
3275,27.291667,-0.232302,0.417224,-0.007066,-0.001335,1.021225,0.024777
3276,27.3,-0.242896,0.421269,-0.009292,-0.00129,1.021299,0.02479
3277,27.308333,-0.253083,0.425358,-0.011356,-0.001299,1.021302,0.024785
3278,27.316667,-0.263008,0.42954,-0.013475,-0.001308,1.021308,0.024785
3279,27.325,-0.272707,0.433801,-0.015493,-0.001311,1.021313,0.024786
3280,27.333333,-0.281947,0.438149,-0.017477,-0.001346,1.021355,0.024751
3281,27.341667,-0.290796,0.442386,-0.019152,-0.001317,1.021331,0.024787
3282,27.35,-0.299334,0.446844,-0.021057,-0.001347,1.02136,0.02475
3283,27.358333,-0.307653,0.451217,-0.022931,-0.001352,1.02137,0.024742
3284,27.366667,-0.315452,0.45545,-0.024556,-0.001351,1.021383,0.024745
3285,27.375,-0.323059,0.459625,-0.026165,-0.001357,1.021384,0.024695
3286,27.383333,-0.330187,0.463849,-0.027751,-0.001353,1.021398,0.024739
3287,27.391667,-0.337066,0.467892,-0.029272,-0.001352,1.021405,0.02474
3288,27.4,-0.343562,0.471923,-0.03073,-0.001348,1.021415,0.024741
3289,27.408333,-0.349611,0.475973,-0.03215,-0.001347,1.021415,0.024735
3290,27.416667,-0.355395,0.479669,-0.03343,-0.001348,1.021423,0.024735
3291,27.425,-0.360805,0.483272,-0.034671,-0.001341,1.021428,0.02469
3292,27.433333,-0.365898,0.48665,-0.035949,-0.001343,1.021431,0.024696
3293,27.441667,-0.370579,0.489957,-0.036949,-0.00134,1.021444,0.024737
3294,27.45,-0.374904,0.4931,-0.038091,-0.001343,1.021444,0.024732
3295,27.458333,-0.378979,0.495994,-0.039086,-0.001334,1.021449,0.024689
3296,27.466667,-0.382646,0.498699,-0.040043,-0.001344,1.021449,0.024686
3297,27.475,-0.385882,0.501169,-0.04091,-0.001334,1.021449,0.024685
3298,27.483333,-0.388914,0.503295,-0.041649,-0.001339,1.021457,0.024683
3299,27.491667,-0.391569,0.505432,-0.042472,-0.001337,1.021459,0.024689
3300,27.5,-0.393901,0.507189,-0.043142,-0.001366,1.021499,0.024672
3301,27.508333,-0.395751,0.508802,-0.043755,-0.001326,1.021462,0.024678
3302,27.516667,-0.397358,0.510137,-0.044254,-0.001327,1.02147,0.024682
3303,27.525,-0.398613,0.511164,-0.044769,-0.001327,1.021472,0.024681
3304,27.533333,-0.399632,0.511863,-0.045204,-0.001329,1.021466,0.02468
3305,27.541667,-0.400127,0.512416,-0.045528,-0.001328,1.021481,0.024682
3306,27.55,-0.400468,0.512625,-0.045894,-0.001324,1.021479,0.02468
3307,27.558333,-0.400412,0.512665,-0.04614,-0.001351,1.021506,0.024628
3308,27.566667,-0.400038,0.512408,-0.046266,-0.001323,1.021483,0.02468
3309,27.575,-0.399353,0.511917,-0.046363,-0.001322,1.021477,0.024681
3310,27.583333,-0.398287,0.511062,-0.046439,-0.001321,1.021476,0.024679
3311,27.591667,-0.396867,0.509901,-0.046318,-0.001323,1.021471,0.024679
3312,27.6,-0.395209,0.508665,-0.046261,-0.001324,1.021468,0.024677
3313,27.608333,-0.393074,0.507097,-0.046075,-0.001328,1.021469,0.024684
3314,27.616667,-0.390739,0.505228,-0.045915,-0.001328,1.021468,0.02473
3315,27.625,-0.387915,0.503337,-0.045564,-0.001338,1.021464,0.024683
3316,27.633333,-0.384833,0.500974,-0.045208,-0.001335,1.021466,0.024687
3317,27.641667,-0.381478,0.49843,-0.044791,-0.001328,1.02146,0.024685
3318,27.65,-0.377716,0.495725,-0.044317,-0.001334,1.021461,0.02469
3319,27.658333,-0.373493,0.492928,-0.043672,-0.001335,1.021454,0.024686
3320,27.666667,-0.369216,0.489664,-0.043181,-0.001339,1.021447,0.024689
3321,27.675,-0.364341,0.48642,-0.042365,-0.001343,1.021437,0.024685
3322,27.683333,-0.359159,0.482943,-0.041576,-0.001346,1.021435,0.02469
3323,27.691667,-0.353598,0.47943,-0.040716,-0.001344,1.021425,0.024684
3324,27.7,-0.347763,0.475621,-0.039829,-0.00135,1.021424,0.024689
3325,27.708333,-0.341555,0.471735,-0.038714,-0.001355,1.021419,0.024693
3326,27.716667,-0.335074,0.467704,-0.037853,-0.001355,1.021412,0.024736
3327,27.725,-0.328187,0.463566,-0.036704,-0.001356,1.021406,0.02474
3328,27.733333,-0.32089,0.459409,-0.035422,-0.001359,1.021399,0.024745
3329,27.741667,-0.313203,0.455281,-0.034162,-0.001354,1.021395,0.024741
3330,27.75,-0.305298,0.450919,-0.032845,-0.001351,1.021386,0.024743
3331,27.758333,-0.297066,0.44653,-0.031397,-0.001354,1.021374,0.024741
3332,27.766667,-0.288362,0.442286,-0.02987,-0.001354,1.021372,0.024753
3333,27.775,-0.279398,0.43796,-0.028321,-0.001345,1.021363,0.024752
3334,27.783333,-0.270846,0.432346,-0.02681,-0.001302,1.021319,0.024737
3335,27.791667,-0.260508,0.429319,-0.025003,-0.001342,1.021349,0.024753
3336,27.8,-0.250606,0.425151,-0.023188,-0.001292,1.021308,0.024736
3337,27.808333,-0.240428,0.420927,-0.021373,-0.001298,1.021301,0.024783
3338,27.816667,-0.229928,0.416996,-0.019568,-0.001339,1.021229,0.024774
3339,27.825,-0.219078,0.413797,-0.016781,-0.001289,1.021288,0.024788
3340,27.833333,-0.208086,0.409128,-0.015708,-0.001281,1.021281,0.024787
3341,27.841667,-0.196637,0.405625,-0.013469,-0.001278,1.021274,0.024784
3342,27.85,-0.184998,0.402982,-0.010534,-0.001311,1.021204,0.024778
3343,27.858333,-0.173295,0.399446,-0.008397,-0.001264,1.021255,0.024783
3344,27.866667,-0.160975,0.395097,-0.007101,-0.00131,1.021199,0.02471
3345,27.875,-0.148917,0.392397,-0.004569,-0.001237,1.021245,0.024744
3346,27.883333,-0.136417,0.390292,-0.00151,-0.001226,1.021238,0.024737
3347,27.891667,-0.123655,0.387359,0.000357,-0.001247,1.021165,0.024785
3348,27.9,-0.110551,0.384533,0.002675,-0.001239,1.021157,0.024786
3349,27.908333,-0.097985,0.383623,0.005664,-0.001187,1.021223,0.024844
3350,27.916667,-0.084389,0.380941,0.007684,-0.001168,1.021223,0.024797
3351,27.925,-0.071189,0.379596,0.010228,-0.001195,1.021143,0.024779
3352,27.933333,-0.057856,0.378393,0.012769,-0.001136,1.021212,0.024785
3353,27.941667,-0.045017,0.378525,0.015931,-0.001126,1.02122,0.024733
3354,27.95,-0.031721,0.377917,0.018491,-0.001105,1.021211,0.024785
3355,27.958333,-0.018354,0.377608,0.021044,-0.001092,1.021206,0.024787
3356,27.966667,-0.004416,0.377006,0.023665,-0.001075,1.021211,0.024782
3357,27.975,0.008523,0.377912,0.026401,-0.001065,1.021216,0.024727
3358,27.983333,0.022365,0.377992,0.028962,-0.00105,1.021208,0.024781
3359,27.991667,0.03567,0.378806,0.031493,-0.000976,1.021156,0.024776
3360,28,0.048814,0.379795,0.034124,-0.001016,1.021212,0.024772
3361,28.008333,0.061982,0.381197,0.036685,-0.000939,1.021164,0.024767
3362,28.016667,0.075031,0.382871,0.039335,-0.000928,1.021177,0.024713
3363,28.025,0.087732,0.384755,0.041799,-0.000921,1.021176,0.024705
3364,28.033333,0.100502,0.387022,0.04448,-0.000894,1.021182,0.024701
3365,28.041667,0.113052,0.389361,0.047073,-0.000871,1.021182,0.024757
3366,28.05,0.125386,0.392031,0.049523,-0.00085,1.021189,0.024748
3367,28.058333,0.137627,0.394785,0.051957,-0.000853,1.021196,0.02469
3368,28.066667,0.149646,0.397845,0.054497,-0.000838,1.021196,0.024685
3369,28.075,0.161114,0.400992,0.056716,-0.000823,1.021203,0.024679
3370,28.083333,0.172708,0.404516,0.059176,-0.000808,1.021212,0.024681
3371,28.091667,0.183911,0.407976,0.061486,-0.000795,1.021219,0.024672
3372,28.1,0.194904,0.411741,0.063831,-0.000789,1.021225,0.024671
3373,28.108333,0.20539,0.415513,0.065905,-0.000775,1.021228,0.024665
3374,28.116667,0.21598,0.419305,0.068219,-0.000772,1.021242,0.024663
3375,28.125,0.225926,0.423411,0.07025,-0.000689,1.021264,0.024737
3376,28.133333,0.235706,0.427446,0.072278,-0.000682,1.021266,0.024735
3377,28.141667,0.245141,0.431754,0.07451,-0.000668,1.021273,0.024675
3378,28.15,0.254731,0.436787,0.076111,-0.000665,1.021279,0.024723
3379,28.158333,0.26352,0.440979,0.078009,-0.000652,1.021283,0.024674
3380,28.166667,0.272012,0.445525,0.079823,-0.000653,1.021304,0.024675
3381,28.175,0.279706,0.448594,0.08131,-0.000648,1.021296,0.024723
3382,28.183333,0.287984,0.453705,0.08333,-0.000641,1.021304,0.024664
3383,28.191667,0.29522,0.457695,0.085042,-0.000636,1.02131,0.024659
3384,28.2,0.302327,0.462004,0.08655,-0.000633,1.021322,0.024658
3385,28.208333,0.309201,0.465844,0.088283,-0.000635,1.021325,0.024654
3386,28.216667,0.315666,0.470013,0.089796,-0.000631,1.021335,0.024659
3387,28.225,0.321508,0.473649,0.091193,-0.000624,1.021346,0.024656
3388,28.233333,0.327136,0.477318,0.092321,-0.000619,1.021349,0.024652
3389,28.241667,0.33292,0.481227,0.094015,-0.000625,1.021355,0.024648
3390,28.25,0.337881,0.484477,0.095276,-0.000621,1.021357,0.024649
3391,28.258333,0.34216,0.48746,0.095905,-0.00062,1.021359,0.02465
3392,28.266667,0.346696,0.490395,0.097264,-0.000623,1.021365,0.024645
3393,28.275,0.350497,0.493115,0.09796,-0.00062,1.021364,0.024644
3394,28.283333,0.354292,0.496044,0.09935,-0.000615,1.02137,0.024639
3395,28.291667,0.357502,0.498584,0.100124,-0.000547,1.02142,0.024706
3396,28.3,0.360385,0.500505,0.100706,-0.000614,1.021384,0.024637
3397,28.308333,0.363068,0.502707,0.101735,-0.000669,1.02143,0.024639
3398,28.316667,0.365326,0.504495,0.102372,-0.000664,1.021433,0.024642
3399,28.325,0.367191,0.505894,0.102939,-0.000666,1.021438,0.024641
3400,28.333333,0.368894,0.507373,0.103749,-0.000613,1.021391,0.024639
3401,28.341667,0.369909,0.508028,0.103878,-0.000609,1.021389,0.024641
3402,28.35,0.370899,0.508821,0.104364,-0.000666,1.021436,0.024637
3403,28.358333,0.371369,0.509016,0.104503,-0.00067,1.021444,0.02464
3404,28.366667,0.371612,0.509227,0.104755,-0.000544,1.021438,0.024702
3405,28.375,0.371438,0.509302,0.105008,-0.000614,1.0214,0.024638
3406,28.383333,0.371012,0.509117,0.10527,-0.00059,1.021479,0.024698
3407,28.391667,0.370354,0.508617,0.105369,-0.000537,1.021437,0.024702
3408,28.4,0.369182,0.507769,0.10549,-0.000658,1.021441,0.02464
3409,28.408333,0.36782,0.506708,0.105392,-0.000602,1.021391,0.024642
3410,28.416667,0.366003,0.505218,0.105219,-0.000586,1.021472,0.024701
3411,28.425,0.364119,0.50396,0.105156,-0.000654,1.021434,0.024643
3412,28.433333,0.36157,0.502146,0.104953,-0.000529,1.021437,0.024704
3413,28.441667,0.358765,0.500183,0.104646,-0.000659,1.021436,0.024646
3414,28.45,0.355581,0.497505,0.103949,-0.000662,1.021429,0.024643
3415,28.458333,0.352319,0.495461,0.103966,-0.000658,1.021423,0.024646
3416,28.466667,0.348383,0.492509,0.103211,-0.000601,1.021376,0.024647
3417,28.475,0.344162,0.489675,0.102441,-0.000608,1.021367,0.024643
3418,28.483333,0.339837,0.486824,0.102125,-0.000609,1.021371,0.024646
3419,28.491667,0.334958,0.483574,0.101211,-0.000601,1.021366,0.024644
3420,28.5,0.329681,0.480054,0.10043,-0.000531,1.021396,0.024707
3421,28.508333,0.324122,0.476261,0.099257,-0.000614,1.021353,0.024649
3422,28.516667,0.318302,0.472585,0.098485,-0.000605,1.021345,0.024647
3423,28.525,0.312121,0.468945,0.097492,-0.000609,1.021344,0.024655
3424,28.533333,0.305576,0.46497,0.096403,-0.000609,1.021341,0.02466
3425,28.541667,0.298612,0.46082,0.094847,-0.000614,1.021327,0.024655
3426,28.55,0.291223,0.45678,0.093901,-0.000617,1.02132,0.024662
3427,28.558333,0.284005,0.452946,0.092804,-0.000625,1.021313,0.024665
3428,28.566667,0.275873,0.448374,0.091146,-0.000621,1.021306,0.024663
3429,28.575,0.267687,0.444148,0.089828,-0.000628,1.021307,0.024669
3430,28.583333,0.259246,0.440161,0.088341,-0.000632,1.021293,0.024668
3431,28.591667,0.250141,0.435937,0.086625,-0.000649,1.02129,0.024673
3432,28.6,0.240352,0.430806,0.085053,-0.000653,1.021282,0.024673
3433,28.608333,0.230796,0.426623,0.083247,-0.000668,1.021273,0.024725
3434,28.616667,0.220959,0.422595,0.08152,-0.000673,1.021273,0.024727
3435,28.625,0.210814,0.41855,0.079532,-0.000682,1.021256,0.024724
3436,28.633333,0.200429,0.414636,0.07758,-0.000691,1.021256,0.024729
3437,28.641667,0.189641,0.4109,0.075601,-0.000778,1.021233,0.024655
3438,28.65,0.178563,0.407222,0.073498,-0.000787,1.02123,0.024657
3439,28.658333,0.167538,0.403793,0.07148,-0.000805,1.021223,0.024666
3440,28.666667,0.156012,0.40046,0.069303,-0.000815,1.021222,0.024675
3441,28.675,0.144198,0.397261,0.066942,-0.000823,1.021211,0.024673
3442,28.683333,0.132287,0.394246,0.064658,-0.000839,1.021203,0.024674
3443,28.691667,0.1201,0.391469,0.062247,-0.000771,1.021198,0.024805
3444,28.7,0.107729,0.388923,0.05985,-0.000863,1.02118,0.024734
3445,28.708333,0.095299,0.386632,0.057506,-0.000875,1.021177,0.024743
3446,28.716667,0.082687,0.38451,0.055053,-0.000888,1.021176,0.02475
3447,28.725,0.069762,0.38281,0.052579,-0.000902,1.021168,0.024751
3448,28.733333,0.056974,0.381142,0.049964,-0.000921,1.021168,0.024755
3449,28.741667,0.043511,0.380289,0.047545,-0.000941,1.021163,0.024762
3450,28.75,0.030733,0.378666,0.044626,-0.000958,1.02116,0.024765
3451,28.758333,0.017664,0.377917,0.041996,-0.000971,1.021164,0.024772
3452,28.766667,0.00437,0.377472,0.039394,-0.000994,1.021158,0.024771
3453,28.775,-0.008819,0.377165,0.036737,-0.001068,1.021213,0.024771
3454,28.783333,-0.022142,0.377222,0.033958,-0.001083,1.021216,0.024776
3455,28.791667,-0.03529,0.377548,0.031323,-0.001104,1.021212,0.024776
3456,28.8,-0.048914,0.378689,0.028712,-0.001114,1.021211,0.024781
3457,28.808333,-0.061583,0.378533,0.025422,-0.001122,1.021213,0.024776
3458,28.816667,-0.075148,0.380848,0.023341,-0.001141,1.021219,0.024783
3459,28.825,-0.088196,0.382156,0.020668,-0.00116,1.021214,0.024787
3460,28.833333,-0.100462,0.382821,0.017419,-0.00117,1.021232,0.024738
3461,28.841667,-0.112914,0.384692,0.014647,-0.001178,1.021224,0.024791
3462,28.85,-0.126072,0.388553,0.012826,-0.001187,1.021227,0.024789
3463,28.858333,-0.137945,0.38964,0.00962,-0.001201,1.021233,0.024786
3464,28.866667,-0.150461,0.393719,0.007788,-0.001224,1.021249,0.024742
3465,28.875,-0.162649,0.396362,0.005069,-0.001229,1.021256,0.024788
3466,28.883333,-0.174433,0.399448,0.002534,-0.001286,1.021201,0.024777
3467,28.891667,-0.186046,0.402546,0.000052,-0.001242,1.021259,0.024739
3468,28.9,-0.197275,0.406041,-0.00235,-0.001257,1.02127,0.024788
3469,28.908333,-0.208373,0.408762,-0.005617,-0.001311,1.021217,0.024781
3470,28.916667,-0.218979,0.413328,-0.00699,-0.001272,1.021288,0.02479
3471,28.925,-0.229666,0.416247,-0.010225,-0.001274,1.021296,0.024786
3472,28.933333,-0.239771,0.420146,-0.01231,-0.001285,1.021302,0.024784
3473,28.941667,-0.249705,0.424208,-0.014493,-0.001292,1.021311,0.024787
3474,28.95,-0.259237,0.428318,-0.016527,-0.001297,1.021314,0.024781
3475,28.958333,-0.268538,0.432408,-0.018718,-0.001302,1.02132,0.024779
3476,28.966667,-0.277554,0.436372,-0.020638,-0.00131,1.021325,0.024784
3477,28.975,-0.286177,0.440653,-0.022661,-0.001301,1.02133,0.024733
3478,28.983333,-0.294587,0.44464,-0.024563,-0.001342,1.02137,0.024704
3479,28.991667,-0.302497,0.448837,-0.026398,-0.001347,1.021372,0.024739
3480,29,-0.310029,0.453009,-0.027969,-0.001344,1.021383,0.024744
3481,29.008333,-0.317383,0.456957,-0.029797,-0.001333,1.021387,0.024742
3482,29.016667,-0.324296,0.460942,-0.031354,-0.001339,1.021398,0.024697
3483,29.025,-0.331004,0.464745,-0.032938,-0.001344,1.021398,0.024694
3484,29.033333,-0.337219,0.468744,-0.034439,-0.001348,1.021407,0.024745
3485,29.041667,-0.343134,0.472288,-0.035852,-0.001343,1.021414,0.024696
3486,29.05,-0.348666,0.475953,-0.037159,-0.001343,1.021425,0.024699
3487,29.058333,-0.353876,0.479274,-0.038483,-0.001341,1.021425,0.024696
3488,29.066667,-0.358743,0.48254,-0.039659,-0.001337,1.021427,0.024694
3489,29.075,-0.363313,0.485591,-0.040854,-0.001332,1.02144,0.024695
3490,29.083333,-0.367515,0.488515,-0.041904,-0.001335,1.021438,0.024687
3491,29.091667,-0.371364,0.491279,-0.042908,-0.00133,1.021439,0.024689
3492,29.1,-0.374802,0.493843,-0.043821,-0.001326,1.021443,0.02469
3493,29.108333,-0.378001,0.496084,-0.044758,-0.001321,1.021449,0.024687
3494,29.116667,-0.380792,0.498175,-0.045543,-0.001323,1.021451,0.024688
3495,29.125,-0.383362,0.500018,-0.046303,-0.001362,1.021489,0.024637
3496,29.133333,-0.385522,0.501736,-0.046917,-0.001316,1.02146,0.024682
3497,29.141667,-0.3873,0.503091,-0.047575,-0.001323,1.021468,0.024687
3498,29.15,-0.388755,0.504285,-0.048107,-0.001322,1.021468,0.024684
3499,29.158333,-0.389957,0.50514,-0.048571,-0.00131,1.021469,0.02468
3500,29.166667,-0.390781,0.505888,-0.049,-0.001348,1.021498,0.02463
3501,29.175,-0.391282,0.50632,-0.04928,-0.001347,1.021501,0.024625
3502,29.183333,-0.391484,0.506407,-0.049548,-0.001315,1.021475,0.024683
3503,29.191667,-0.39131,0.506301,-0.049723,-0.00131,1.021469,0.02468
3504,29.2,-0.390736,0.505972,-0.049836,-0.001314,1.021467,0.024675
3505,29.208333,-0.389953,0.505351,-0.049917,-0.001315,1.021467,0.024674
3506,29.216667,-0.388785,0.504551,-0.049972,-0.001308,1.021463,0.024678
3507,29.225,-0.387327,0.503438,-0.04979,-0.001345,1.021505,0.02463
3508,29.233333,-0.385543,0.502049,-0.049683,-0.00132,1.021463,0.024678
3509,29.241667,-0.383419,0.500512,-0.049499,-0.001317,1.021465,0.024679
3510,29.25,-0.38087,0.498791,-0.049166,-0.001324,1.021458,0.024678
3511,29.258333,-0.378072,0.496694,-0.048833,-0.001323,1.02146,0.02469
3512,29.266667,-0.37495,0.494438,-0.048411,-0.001321,1.021457,0.024683
3513,29.275,-0.371571,0.491874,-0.047912,-0.001326,1.021451,0.024682
3514,29.283333,-0.36761,0.489335,-0.047296,-0.001329,1.021445,0.024682
3515,29.291667,-0.363462,0.486483,-0.046658,-0.001329,1.021447,0.02473
3516,29.3,-0.358873,0.483563,-0.045854,-0.001333,1.021442,0.024689
3517,29.308333,-0.354054,0.480155,-0.045071,-0.001334,1.021438,0.024687
3518,29.316667,-0.34889,0.476856,-0.044248,-0.001343,1.021431,0.024686
3519,29.325,-0.343288,0.473319,-0.043275,-0.001343,1.021423,0.024693
3520,29.333333,-0.337516,0.469684,-0.042316,-0.001339,1.021427,0.024691
3521,29.341667,-0.331318,0.465918,-0.041281,-0.001341,1.021414,0.02474
3522,29.35,-0.324749,0.462079,-0.039971,-0.001345,1.02141,0.024693
3523,29.358333,-0.317744,0.458177,-0.038741,-0.001352,1.021402,0.024698
3524,29.366667,-0.31059,0.454207,-0.037461,-0.001346,1.021393,0.024735
3525,29.375,-0.302961,0.450057,-0.035958,-0.001349,1.021387,0.024696
3526,29.383333,-0.295002,0.445996,-0.034589,-0.001349,1.021384,0.024744
3527,29.391667,-0.286827,0.441845,-0.03312,-0.001349,1.021378,0.024749
3528,29.4,-0.278318,0.437614,-0.031508,-0.001348,1.021368,0.024705
3529,29.408333,-0.269381,0.433588,-0.029779,-0.001337,1.021361,0.024697
3530,29.416667,-0.260122,0.429522,-0.02798,-0.001336,1.021358,0.024704
3531,29.425,-0.25066,0.425334,-0.026178,-0.001336,1.021351,0.024753
3532,29.433333,-0.24085,0.421278,-0.024253,-0.001298,1.021312,0.024784
3533,29.441667,-0.230689,0.417595,-0.022354,-0.001296,1.021307,0.02479
3534,29.45,-0.220257,0.413802,-0.020236,-0.001281,1.021302,0.024788
3535,29.458333,-0.20963,0.409943,-0.018204,-0.001377,1.021175,0.024744
3536,29.466667,-0.198621,0.407257,-0.015112,-0.001267,1.021289,0.024785
3537,29.475,-0.187605,0.402897,-0.013916,-0.001269,1.02128,0.024788
3538,29.483333,-0.176163,0.400445,-0.010806,-0.001259,1.021276,0.02479
3539,29.491667,-0.16424,0.396114,-0.009592,-0.001246,1.021264,0.024788
3540,29.5,-0.152639,0.393336,-0.006947,-0.001237,1.021263,0.024786
