Format Version,1.21,Take Name,Run_2_Paketband,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2022-02-14 10.46.50 AM,Total Frames in Take,6637,Total Exported Frames,6637,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,Unlabeled:100,Unlabeled:100,Unlabeled:100,Unlabeled:101,Unlabeled:101,Unlabeled:101,Unlabeled:102,Unlabeled:102,Unlabeled:102,Unlabeled:103,Unlabeled:103,Unlabeled:103
,,"8392B20CF49E357064","8392B20CF49E357064","8392B20CF49E357064","8392B20CF49E357065","8392B20CF49E357065","8392B20CF49E357065","8392B20CF49E357066","8392B20CF49E357066","8392B20CF49E357066","8392B20CF49E357067","8392B20CF49E357067","8392B20CF49E357067"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
4051,33.758333,,,,-0.018057,1.025007,0.021723,1.865042,0.017915,0.351861,0.029305,0.416025,0.055291
4052,33.766667,,,,-0.018039,1.024993,0.021761,1.865065,0.017912,0.351858,0.029158,0.415798,0.051565
4053,33.775000,,,,-0.018058,1.025010,0.021717,1.865087,0.017899,0.351850,0.028719,0.415646,0.047688
4054,33.783333,,,,-0.018044,1.025000,0.021767,1.865118,0.017858,0.351833,0.028430,0.415408,0.044047
4055,33.791667,,,,-0.018042,1.024991,0.021761,1.865055,0.017914,0.351858,0.027900,0.415204,0.040228
4056,33.800000,,,,-0.018095,1.024943,0.021728,1.864988,0.017952,0.351878,0.027393,0.414879,0.036506
4057,33.808333,,,,-0.018043,1.024988,0.021763,1.865069,0.017899,0.351852,0.026694,0.414786,0.032631
4058,33.816667,,,,-0.018042,1.024997,0.021769,1.865018,0.017939,0.351871,0.026220,0.414729,0.028844
4059,33.825000,,,,-0.018037,1.024999,0.021758,1.864991,0.017948,0.351880,0.025571,0.414624,0.024979
4060,33.833333,,,,-0.018041,1.024999,0.021769,1.865055,0.017907,0.351860,0.024885,0.414581,0.021214
4061,33.841667,,,,-0.018047,1.025011,0.021728,1.864939,0.017959,0.351891,0.024136,0.414409,0.017416
4062,33.850000,,,,-0.018036,1.024999,0.021766,1.864978,0.017955,0.351880,0.023221,0.414316,0.013526
4063,33.858333,,,,-0.018037,1.024991,0.021768,1.864940,0.017992,0.351896,0.022328,0.414444,0.009804
4064,33.866667,,,,-0.018056,1.025013,0.021730,1.865002,0.017935,0.351872,0.021494,0.414460,0.006084
4065,33.875000,,,,-0.018030,1.024996,0.021762,1.865050,0.017901,0.351853,0.020592,0.414418,0.002504
4066,33.883333,,,,-0.018035,1.024993,0.021771,1.864997,0.017927,0.351870,0.019493,0.414472,-0.001267
4067,33.891667,,,,-0.018051,1.025010,0.021724,1.865084,0.017910,0.351850,0.018344,0.414494,-0.004961
4068,33.900000,,,,-0.018039,1.024999,0.021766,1.865087,0.017899,0.351850,0.017284,0.414535,-0.008540
4069,33.908333,,,,-0.018040,1.024995,0.021768,1.864962,0.017949,0.351883,0.016293,0.414584,-0.012058
4070,33.916667,,,,-0.018038,1.025002,0.021771,1.865037,0.017930,0.351866,0.014985,0.414880,-0.015539
4071,33.925000,,,,-0.018044,1.024997,0.021772,1.865019,0.017932,0.351867,0.013779,0.414912,-0.019008
4072,33.933333,,,,-0.018041,1.024992,0.021767,1.865104,0.017889,0.351842,0.012442,0.414944,-0.022313
4073,33.941667,,,,-0.018040,1.024999,0.021768,1.865073,0.017896,0.351849,0.011145,0.415235,-0.025795
4074,33.950000,,,,-0.018042,1.024988,0.021766,1.865006,0.017948,0.351878,0.009911,0.415341,-0.028963
4075,33.958333,,,,-0.018062,1.025012,0.021730,1.865048,0.017915,0.351857,0.008521,0.415578,-0.032068
4076,33.966667,,,,-0.018058,1.025013,0.021732,1.865110,0.017888,0.351842,0.007032,0.415625,-0.035313
4077,33.975000,,,,-0.018042,1.025002,0.021765,1.865012,0.017945,0.351873,0.005608,0.415854,-0.038432
4078,33.983333,,,,-0.018042,1.025001,0.021770,1.865071,0.017911,0.351853,0.004190,0.416174,-0.041331
4079,33.991667,,,,-0.018039,1.025005,0.021765,1.865012,0.017952,0.351877,0.002628,0.416296,-0.044203
4080,34.000000,,,,-0.018053,1.025009,0.021720,1.864976,0.017964,0.351884,0.001090,0.416583,-0.046993
4081,34.008333,,,,-0.018044,1.025004,0.021769,1.865037,0.017920,0.351862,-0.000387,0.416809,-0.049675
4082,34.016667,,,,-0.018032,1.024997,0.021766,1.865067,0.017914,0.351857,-0.001933,0.417122,-0.052284
4083,34.025000,,,,-0.018046,1.024998,0.021759,1.865112,0.017872,0.351837,-0.003576,0.417273,-0.054832
4084,34.033333,,,,-0.018043,1.025003,0.021770,1.865038,0.017926,0.351863,-0.005198,0.417419,-0.057232
4085,34.041667,,,,-0.018046,1.024993,0.021763,1.865015,0.017952,0.351875,-0.006814,0.417809,-0.059599
4086,34.050000,,,,-0.018044,1.025004,0.021770,1.865033,0.017930,0.351867,-0.008459,0.418016,-0.061709
4087,34.058333,,,,-0.018064,1.025015,0.021733,1.865136,0.017858,0.351830,-0.010167,0.418232,-0.063921
4088,34.066667,,,,-0.018067,1.025015,0.021726,1.865050,0.017906,0.351857,-0.011748,0.418474,-0.065947
4089,34.075000,,,,-0.018063,1.025014,0.021731,1.864998,0.017956,0.351880,-0.013471,0.418699,-0.067740
4090,34.083333,,,,-0.018044,1.025001,0.021767,1.865077,0.017904,0.351852,-0.015158,0.419046,-0.069625
4091,34.091667,,,,-0.018045,1.025002,0.021762,1.864986,0.017922,0.351872,-0.016875,0.419048,-0.071207
4092,34.100000,,,,-0.018059,1.025021,0.021738,1.865038,0.017926,0.351865,-0.018528,0.419430,-0.072909
4093,34.108333,,,,-0.018062,1.025017,0.021735,1.864998,0.017923,0.351872,-0.020221,0.419603,-0.074232
4094,34.116667,,,,-0.018059,1.025018,0.021738,1.865046,0.017907,0.351858,-0.022045,0.419676,-0.075664
4095,34.125000,,,,-0.018044,1.025006,0.021776,1.865103,0.017868,0.351838,-0.023702,0.419963,-0.076837
4096,34.133333,,,,-0.018042,1.025005,0.021772,1.865084,0.017899,0.351854,-0.025338,0.420195,-0.077876
4097,34.141667,,,,-0.018038,1.025002,0.021768,1.865085,0.017886,0.351847,-0.027193,0.420208,-0.079030
4098,34.150000,,,,-0.018040,1.025006,0.021771,1.865083,0.017891,0.351848,-0.028864,0.420314,-0.079754
4099,34.158333,,,,-0.018059,1.025019,0.021729,1.865066,0.017925,0.351859,-0.030457,0.420539,-0.080506
4100,34.166667,,,,-0.018043,1.025002,0.021768,1.865163,0.017863,0.351829,-0.032322,0.420736,-0.081109
4101,34.175000,,,,-0.018055,1.025019,0.021732,1.864980,0.017946,0.351879,-0.033813,0.420722,-0.081606
4102,34.183333,,,,-0.018061,1.025014,0.021730,1.864959,0.017967,0.351890,-0.035500,0.420883,-0.082020
4103,34.191667,,,,-0.018045,1.024999,0.021764,1.865033,0.017909,0.351861,-0.037088,0.420888,-0.082227
4104,34.200000,,,,-0.018060,1.025017,0.021729,1.865025,0.017944,0.351871,-0.038781,0.420982,-0.082421
4105,34.208333,,,,-0.018069,1.025013,0.021729,1.864970,0.017948,0.351881,-0.040399,0.421015,-0.082428
4106,34.216667,,,,-0.018053,1.025004,0.021772,1.864512,0.017815,0.351783,-0.042075,0.421040,-0.082277
4107,34.225000,,,,-0.018048,1.025005,0.021765,1.864938,0.017965,0.351888,-0.043658,0.421005,-0.082081
4108,34.233333,,,,-0.018067,1.025011,0.021729,1.865128,0.017863,0.351833,-0.045112,0.421019,-0.081901
4109,34.241667,,,,-0.018044,1.025000,0.021759,1.865117,0.017887,0.351841,-0.046685,0.421142,-0.081275
4110,34.250000,,,,-0.018063,1.025021,0.021735,1.865087,0.017901,0.351848,-0.048064,0.420813,-0.080560
4111,34.258333,,,,-0.018061,1.025016,0.021725,1.864947,0.017977,0.351892,-0.049601,0.420946,-0.080070
4112,34.266667,,,,-0.018058,1.025018,0.021733,1.864986,0.017966,0.351884,-0.051034,0.420848,-0.079129
4113,34.275000,,,,-0.018058,1.025013,0.021725,1.865130,0.017859,0.351830,-0.052336,0.420603,-0.078217
4114,34.283333,,,,-0.018060,1.025015,0.021727,1.864997,0.017949,0.351878,-0.053789,0.420691,-0.077152
4115,34.291667,,,,-0.018061,1.025015,0.021727,1.865076,0.017898,0.351852,-0.054990,0.420468,-0.075969
4116,34.300000,,,,-0.018052,1.025011,0.021770,1.865033,0.017934,0.351867,-0.056197,0.420188,-0.074609
4117,34.308333,,,,-0.018057,1.024999,0.021763,1.865055,0.017926,0.351862,-0.057683,0.420184,-0.073310
4118,34.316667,,,,-0.018067,1.025012,0.021727,1.864975,0.017935,0.351875,-0.058701,0.420001,-0.071736
4119,34.325000,,,,-0.018068,1.025015,0.021726,1.865087,0.017913,0.351853,-0.059777,0.419710,-0.069985
4120,34.333333,,,,-0.018052,1.025004,0.021771,1.865073,0.017900,0.351851,-0.061058,0.419607,-0.068413
4121,34.341667,,,,-0.018050,1.024997,0.021768,1.865022,0.017933,0.351867,-0.062113,0.419443,-0.066557
4122,34.350000,,,,-0.018050,1.025007,0.021775,1.865075,0.017904,0.351854,-0.063092,0.419158,-0.064621
4123,34.358333,,,,-0.018053,1.025008,0.021769,1.865101,0.017896,0.351847,-0.064092,0.418852,-0.062423
4124,34.366667,,,,-0.018052,1.025004,0.021763,1.865067,0.017899,0.351853,-0.064997,0.418682,-0.060319
4125,34.375000,,,,-0.018054,1.025006,0.021767,1.865001,0.017940,0.351874,-0.065737,0.418435,-0.057935
4126,34.383333,,,,-0.018051,1.025002,0.021761,1.865002,0.017935,0.351875,-0.066709,0.418295,-0.055746
4127,34.391667,,,,-0.018065,1.025015,0.021732,1.864962,0.017968,0.351888,-0.067383,0.417993,-0.053198
4128,34.400000,,,,-0.018067,1.025017,0.021726,1.865076,0.017911,0.351855,-0.068152,0.417685,-0.050697
4129,34.408333,,,,-0.018064,1.025019,0.021727,1.865014,0.017940,0.351872,-0.068720,0.417427,-0.048103
4130,34.416667,,,,-0.018051,1.024999,0.021769,1.865055,0.017912,0.351860,-0.069360,0.417124,-0.045370
4131,34.425000,,,,-0.018041,1.025000,0.021767,1.864942,0.017984,0.351895,-0.069819,0.416931,-0.042473
4132,34.433333,,,,-0.018060,1.025010,0.021725,1.865047,0.017910,0.351856,-0.070303,0.416662,-0.039611
4133,34.441667,,,,-0.018053,1.025001,0.021769,1.864453,0.017858,0.351805,-0.070865,0.416457,-0.036783
4134,34.450000,,,,-0.018053,1.024991,0.021766,1.865070,0.017904,0.351855,-0.071257,0.416179,-0.033811
4135,34.458333,,,,-0.018049,1.024998,0.021757,1.865090,0.017888,0.351846,-0.071487,0.416078,-0.030660
4136,34.466667,,,,-0.018047,1.024995,0.021763,1.865053,0.017909,0.351858,-0.071763,0.415810,-0.027452
4137,34.475000,,,,-0.018054,1.024990,0.021768,1.865036,0.017914,0.351859,-0.071884,0.415588,-0.024187
4138,34.483333,,,,-0.018065,1.025004,0.021729,1.865026,0.017938,0.351870,-0.072044,0.415431,-0.021010
4139,34.491667,,,,-0.018050,1.024997,0.021769,1.865085,0.017889,0.351845,-0.072115,0.415204,-0.017642
4140,34.500000,,,,-0.018113,1.024945,0.021731,1.865090,0.017880,0.351843,-0.072231,0.414947,-0.014197
4141,34.508333,,,,-0.018069,1.025015,0.021727,1.864991,0.017952,0.351878,-0.072072,0.414719,-0.010870
4142,34.516667,,,,-0.018063,1.025011,0.021720,1.864992,0.017944,0.351878,-0.071925,0.414498,-0.007314
4143,34.525000,,,,-0.018050,1.024999,0.021762,1.864982,0.017962,0.351882,-0.071622,0.414285,-0.003544
4144,34.533333,,,,-0.018053,1.024992,0.021761,1.865102,0.017898,0.351845,-0.071429,0.414178,-0.000179
4145,34.541667,,,,-0.018045,1.024995,0.021762,1.865030,0.017928,0.351866,-0.071067,0.413964,0.003466
4146,34.550000,,,,-0.018053,1.024996,0.021764,1.865109,0.017898,0.351848,-0.070750,0.414069,0.007051
4147,34.558333,,,,-0.018074,1.025010,0.021723,1.865028,0.017915,0.351863,-0.070361,0.413972,0.010620
4148,34.566667,,,,-0.018068,1.025013,0.021724,1.864973,0.017955,0.351883,-0.069849,0.413930,0.014329
4149,34.575000,,,,-0.018074,1.025008,0.021725,1.865098,0.017893,0.351847,-0.069189,0.413757,0.018155
4150,34.583333,,,,-0.018054,1.024989,0.021766,1.865019,0.017929,0.351869,-0.068765,0.413856,0.021686
4151,34.591667,,,,-0.018053,1.024996,0.021766,1.865045,0.017923,0.351860,-0.068051,0.413732,0.025531
4152,34.600000,,,,-0.018077,1.025002,0.021728,1.865135,0.017877,0.351837,-0.067342,0.413706,0.029025
4153,34.608333,,,,-0.018117,1.024939,0.021733,1.865034,0.017897,0.351858,-0.066647,0.413660,0.032730
4154,34.616667,,,,-0.018056,1.024992,0.021769,1.865064,0.017922,0.351858,-0.065627,0.413855,0.036568
4155,34.625000,,,,-0.018053,1.024995,0.021772,1.865009,0.017946,0.351875,-0.064849,0.413971,0.040139
4156,34.633333,,,,-0.018049,1.024986,0.021765,1.865096,0.017883,0.351839,-0.063883,0.413928,0.043871
4157,34.641667,,,,-0.018050,1.024993,0.021763,1.865075,0.017908,0.351851,-0.063034,0.414021,0.047472
4158,34.650000,,,,-0.018052,1.024989,0.021762,1.865066,0.017898,0.351853,-0.062049,0.414057,0.051100
4159,34.658333,,,,-0.018049,1.024996,0.021765,1.865125,0.017876,0.351838,-0.060787,0.414461,0.054760
4160,34.666667,,,,-0.018068,1.025001,0.021722,1.864939,0.017969,0.351889,-0.059856,0.414514,0.058266
4161,34.675000,,,,-0.018046,1.024987,0.021763,1.864493,0.017828,0.351792,-0.058608,0.414629,0.061691
4162,34.683333,,,,-0.018051,1.024986,0.021769,1.865057,0.017906,0.351856,-0.057272,0.414920,0.065259
4163,34.691667,,,,-0.018047,1.024988,0.021762,1.865059,0.017910,0.351857,-0.056077,0.415182,0.068688
4164,34.700000,,,,-0.018066,1.024996,0.021721,1.865110,0.017875,0.351837,-0.054846,0.415258,0.072161
4165,34.708333,,,,-0.018065,1.025004,0.021726,1.865035,0.017922,0.351863,-0.053437,0.415518,0.075408
4166,34.716667,,,,-0.018051,1.024993,0.021769,1.865033,0.017919,0.351864,-0.052151,0.415781,0.078624
4167,34.725000,,,,-0.018051,1.024990,0.021767,1.864964,0.017955,0.351882,-0.050811,0.416116,0.081789
4168,34.733333,,,,-0.018055,1.024991,0.021769,1.865059,0.017920,0.351861,-0.049210,0.416481,0.085007
4169,34.741667,,,,-0.018045,1.024983,0.021766,1.865054,0.017909,0.351857,-0.047709,0.416595,0.088013
4170,34.750000,,,,-0.018054,1.024992,0.021768,1.865013,0.017952,0.351876,-0.046363,0.417026,0.090983
4171,34.758333,,,,-0.018049,1.024991,0.021768,1.865092,0.017876,0.351843,-0.044623,0.417340,0.094029
4172,34.766667,,,,-0.018041,1.024989,0.021770,1.865046,0.017912,0.351860,-0.043058,0.417535,0.096900
4173,34.775000,,,,-0.018048,1.024982,0.021759,1.865137,0.017860,0.351829,-0.041461,0.418089,0.099674
4174,34.783333,,,,-0.018042,1.024992,0.021765,1.865006,0.017924,0.351868,-0.039913,0.418214,0.102356
4175,34.791667,,,,-0.018045,1.024985,0.021765,1.865032,0.017937,0.351868,-0.038070,0.418557,0.105006
4176,34.800000,,,,-0.018050,1.024988,0.021763,1.865074,0.017930,0.351859,-0.036648,0.419032,0.107387
4177,34.808333,,,,-0.018049,1.024988,0.021763,1.864953,0.017996,0.351899,-0.035029,0.419164,0.109603
4178,34.816667,,,,-0.018053,1.024990,0.021770,1.865021,0.017927,0.351867,-0.033138,0.419653,0.112119
4179,34.825000,,,,-0.018047,1.024997,0.021769,1.865008,0.017951,0.351874,-0.031597,0.419816,0.114313
4180,34.833333,,,,-0.018064,1.025003,0.021719,1.865053,0.017917,0.351860,-0.029813,0.420320,0.116384
4181,34.841667,,,,-0.018052,1.024990,0.021767,1.864939,0.017979,0.351893,-0.028085,0.420537,0.118430
4182,34.850000,,,,-0.018069,1.024998,0.021722,1.865033,0.017931,0.351867,-0.026223,0.420973,0.120426
4183,34.858333,,,,-0.018053,1.024990,0.021762,1.865061,0.017935,0.351862,-0.024620,0.421233,0.122050
4184,34.866667,,,,-0.018070,1.024997,0.021723,1.865094,0.017891,0.351846,-0.022845,0.421634,0.123787
4185,34.875000,,,,-0.018052,1.024988,0.021763,1.865109,0.017894,0.351845,-0.021109,0.421746,0.125387
4186,34.883333,,,,-0.018053,1.024985,0.021762,1.865076,0.017904,0.351852,-0.019436,0.422140,0.126801
4187,34.891667,,,,-0.018053,1.024986,0.021762,1.864987,0.017944,0.351879,-0.017653,0.422347,0.128098
4188,34.900000,,,,-0.018053,1.024992,0.021768,1.865080,0.017891,0.351845,-0.016090,0.422552,0.129236
4189,34.908333,,,,-0.018059,1.024981,0.021767,1.865093,0.017907,0.351852,-0.014200,0.422943,0.130418
4190,34.916667,,,,-0.018076,1.025000,0.021725,1.865031,0.017924,0.351865,-0.012567,0.423037,0.131456
4191,34.925000,,,,-0.018056,1.024986,0.021762,1.865086,0.017889,0.351846,-0.010723,0.423380,0.132345
4192,34.933333,,,,-0.018051,1.024979,0.021766,1.865039,0.017947,0.351866,-0.009104,0.423563,0.133005
4193,34.941667,,,,-0.018071,1.024993,0.021719,1.865066,0.017907,0.351854,-0.007464,0.423573,0.133703
4194,34.950000,,,,-0.018053,1.024983,0.021772,1.865154,0.017869,0.351830,-0.005748,0.423856,0.134096
4195,34.958333,,,,-0.018054,1.024985,0.021768,1.865024,0.017950,0.351869,-0.004147,0.423944,0.134416
4196,34.966667,,,,-0.018067,1.024994,0.021720,1.865004,0.017929,0.351873,-0.002552,0.424051,0.134787
4197,34.975000,,,,-0.018069,1.025003,0.021725,1.864998,0.017942,0.351874,-0.000882,0.424122,0.135004
4198,34.983333,,,,-0.018046,1.024985,0.021766,1.865013,0.017934,0.351870,0.000647,0.424199,0.134976
4199,34.991667,,,,-0.018043,1.024989,0.021761,1.865009,0.017946,0.351873,0.002152,0.424269,0.134791
4200,35.000000,,,,-0.018064,1.025007,0.021727,1.864976,0.017947,0.351879,0.003723,0.424364,0.134621
4201,35.008333,,,,-0.018043,1.024987,0.021766,1.865060,0.017900,0.351855,0.005099,0.424280,0.134160
4202,35.016667,,,,-0.018040,1.024982,0.021767,1.864956,0.017973,0.351890,0.006523,0.424298,0.133729
4203,35.025000,,,,-0.018033,1.024987,0.021763,1.865090,0.017899,0.351850,0.008121,0.424316,0.133105
4204,35.033333,,,,-0.018045,1.024986,0.021766,1.864940,0.017981,0.351895,0.009404,0.424248,0.132332
4205,35.041667,,,,-0.018050,1.025002,0.021729,1.865058,0.017913,0.351859,0.010729,0.423977,0.131505
4206,35.050000,,,,-0.018039,1.024990,0.021767,1.865091,0.017877,0.351844,0.012118,0.424051,0.130572
4207,35.058333,,,,-0.018040,1.024985,0.021767,1.865072,0.017912,0.351855,0.013347,0.423978,0.129536
4208,35.066667,,,,-0.018036,1.024986,0.021767,1.865098,0.017878,0.351841,0.014598,0.423731,0.128276
4209,35.075000,,,,-0.018041,1.024987,0.021769,1.865100,0.017884,0.351841,0.015628,0.423586,0.126953
4210,35.083333,,,,-0.018043,1.024987,0.021765,1.865006,0.017939,0.351871,0.016892,0.423333,0.125532
4211,35.091667,,,,-0.018042,1.024989,0.021773,1.865073,0.017896,0.351851,0.018057,0.423231,0.124104
4212,35.100000,,,,-0.018059,1.025001,0.021732,1.865022,0.017912,0.351865,0.019108,0.423171,0.122502
4213,35.108333,,,,-0.018062,1.025002,0.021723,1.865083,0.017904,0.351853,0.020108,0.422736,0.120572
4214,35.116667,,,,-0.018046,1.024991,0.021761,1.865061,0.017920,0.351859,0.021004,0.422514,0.118639
4215,35.125000,,,,-0.018056,1.025007,0.021719,1.865117,0.017880,0.351839,0.021931,0.422266,0.116762
4216,35.133333,,,,-0.018050,1.024992,0.021759,1.865123,0.017872,0.351837,0.022774,0.421933,0.114690
4217,35.141667,,,,-0.018039,1.024990,0.021765,1.865012,0.017938,0.351872,0.023527,0.421686,0.112547
4218,35.150000,,,,-0.018062,1.025002,0.021723,1.865073,0.017901,0.351852,0.024253,0.421516,0.110306
4219,35.158333,,,,-0.018047,1.024996,0.021761,1.865052,0.017928,0.351863,0.025162,0.421046,0.107941
4220,35.166667,,,,-0.018064,1.025005,0.021724,1.865028,0.017930,0.351868,0.025725,0.420795,0.105438
4221,35.175000,,,,-0.018039,1.024987,0.021760,1.865121,0.017882,0.351838,0.026284,0.420566,0.102977
4222,35.183333,,,,-0.018044,1.024991,0.021766,1.865068,0.017910,0.351855,0.027023,0.420222,0.100387
4223,35.191667,,,,-0.018047,1.024991,0.021760,1.864984,0.017950,0.351879,0.027417,0.419850,0.097664
4224,35.200000,,,,-0.018060,1.024998,0.021727,1.865082,0.017894,0.351850,0.027904,0.419572,0.094990
4225,35.208333,,,,-0.018044,1.024992,0.021763,1.865012,0.017924,0.351866,0.028166,0.419347,0.092086
4226,35.216667,,,,-0.018044,1.024988,0.021764,1.864981,0.017963,0.351886,0.028586,0.418956,0.089113
4227,35.225000,,,,-0.018045,1.024997,0.021769,1.865073,0.017903,0.351852,0.028872,0.418627,0.086224
4228,35.233333,,,,-0.018047,1.024990,0.021774,1.865073,0.017893,0.351849,0.029167,0.418237,0.083148
4229,35.241667,,,,-0.018045,1.024993,0.021768,1.865159,0.017854,0.351823,0.029254,0.417958,0.079989
4230,35.250000,,,,-0.018035,1.024999,0.021765,1.865070,0.017899,0.351851,0.029290,0.417633,0.076893
4231,35.258333,,,,-0.018044,1.024996,0.021766,1.865001,0.017935,0.351874,0.029350,0.417266,0.073602
4232,35.266667,,,,-0.018042,1.024992,0.021767,1.865090,0.017920,0.351853,0.029250,0.417117,0.070300
4233,35.275000,,,,-0.018036,1.024996,0.021762,1.865094,0.017897,0.351850,0.029175,0.416829,0.066962
4234,35.283333,,,,-0.018055,1.025008,0.021730,1.865083,0.017888,0.351845,0.029139,0.416518,0.063596
4235,35.291667,,,,-0.018037,1.024990,0.021760,1.865017,0.017936,0.351868,0.029018,0.416310,0.060319
4236,35.300000,,,,-0.018039,1.024994,0.021763,1.865051,0.017923,0.351863,0.028836,0.416120,0.056861
4237,35.308333,,,,-0.018035,1.024989,0.021763,1.865004,0.017928,0.351869,0.028472,0.415857,0.053307
4238,35.316667,,,,-0.018027,1.024993,0.021763,1.865134,0.017870,0.351835,0.028184,0.415593,0.049922
4239,35.325000,,,,-0.018034,1.024994,0.021758,1.865040,0.017910,0.351858,0.027614,0.415425,0.046283
4240,35.333333,,,,-0.018051,1.025010,0.021729,1.864967,0.017964,0.351884,0.027112,0.415178,0.042687
4241,35.341667,,,,-0.018051,1.025005,0.021725,1.865098,0.017893,0.351847,0.026632,0.414898,0.039182
4242,35.350000,,,,-0.018040,1.024991,0.021762,1.864966,0.017981,0.351888,0.026130,0.414894,0.035652
4243,35.358333,,,,-0.018035,1.024994,0.021765,1.865029,0.017931,0.351865,0.025479,0.414763,0.032048
4244,35.366667,,,,-0.018040,1.024996,0.021766,1.865060,0.017914,0.351856,0.024883,0.414626,0.028460
4245,35.375000,,,,-0.018040,1.024994,0.021763,1.864980,0.017940,0.351876,0.024113,0.414381,0.024907
4246,35.383333,,,,-0.018063,1.025002,0.021730,1.865069,0.017911,0.351858,0.023334,0.414367,0.021366
4247,35.391667,,,,-0.018042,1.024994,0.021765,1.865027,0.017930,0.351868,0.022539,0.414295,0.017881
4248,35.400000,,,,-0.018061,1.025011,0.021722,1.865031,0.017924,0.351865,0.021715,0.414308,0.014324
4249,35.408333,,,,-0.018047,1.024998,0.021762,1.865051,0.017914,0.351860,0.020739,0.414281,0.010742
4250,35.416667,,,,-0.018037,1.025003,0.021760,1.865017,0.017937,0.351869,0.019656,0.414266,0.007211
4251,35.425000,,,,-0.018041,1.024998,0.021763,1.864987,0.017957,0.351877,0.018657,0.414235,0.003753
4252,35.433333,,,,-0.018050,1.024997,0.021761,1.865033,0.017922,0.351863,0.017693,0.414304,0.000371
4253,35.441667,,,,-0.018043,1.025000,0.021761,1.865129,0.017860,0.351830,0.016644,0.414314,-0.003090
4254,35.450000,,,,-0.018052,1.025014,0.021722,1.865007,0.017933,0.351872,0.015502,0.414449,-0.006351
4255,35.458333,,,,-0.018058,1.025011,0.021727,1.865086,0.017880,0.351842,0.014159,0.414346,-0.009800
4256,35.466667,,,,-0.018040,1.024997,0.021762,1.865026,0.017928,0.351865,0.012946,0.414455,-0.013082
4257,35.475000,,,,-0.018038,1.024999,0.021762,1.865058,0.017911,0.351857,0.011747,0.414587,-0.016260
4258,35.483333,,,,-0.018052,1.025012,0.021724,1.865139,0.017873,0.351833,0.010493,0.414786,-0.019360
4259,35.491667,,,,-0.018035,1.024999,0.021761,1.865045,0.017926,0.351864,0.009092,0.414821,-0.022513
4260,35.500000,,,,-0.018039,1.024997,0.021768,1.865068,0.017908,0.351857,0.007714,0.414916,-0.025590
4261,35.508333,,,,-0.018043,1.025004,0.021763,1.865023,0.017936,0.351870,0.006325,0.415107,-0.028586
4262,35.516667,,,,-0.018050,1.024995,0.021762,1.865184,0.017842,0.351818,0.004937,0.415318,-0.031420
4263,35.525000,,,,-0.018045,1.024996,0.021767,1.865156,0.017852,0.351826,0.003507,0.415465,-0.034239
